kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Jika gaya yang bekerja pada benda semakin besar, maka gerakan yang ditimbulkan juga akan semakin cepat.","Jika gaya yang bekerja pada benda semkin besar, maka gerakan yang ditimbulkan juga akan semakin cepat.",IPA,Deletion Error
"Pada saat teman-temannya asyik bermain di taman, detektif sains justru duduk termenung.","Pada saat teman-temannya asyik bermain di tman, detektif sains justru duduk termenung.",IPA,Deletion Error
Dia dengan cermat mengamati gerakan jungkat-jungkit.,Dia dengan cermat mengamai gerakan jungkat-jungkit.,IPA,Deletion Error
Ada yang menarik dari jungkat-jungkit itu.,Ada yang menarik ari jungkat-jungkit itu.,IPA,Deletion Error
"Kenapa jungkat-jungkit dapat bergerak naik turun, ya?","Kenapa jungkat-jungkit dapat bergerak naik turun, y?",IPA,Deletion Error
Apakah kamu tahu jawabannya?,Apakah kamu tah jawabannya?,IPA,Deletion Error
Renungkan ini baik-baik!,Renungkan ini bai-baik!,IPA,Deletion Error
Jika sudah tulislah hasil yang kamu dapat dalam buku catatanmu.,Jika sudah tulislah hasil yang kamu dpat dalam buku catatanmu.,IPA,Deletion Error
Jangan lupa menyerahkan kepada guru agar hasilmu dapat dikoreksi.,Jangan lupa menyerahkan kepada guru agar haslmu dapat dikoreksi.,IPA,Deletion Error
"Dalam satu hari, tentu kamu menyempatkan untuk menonton televisi atau sekedar mendengarkan radio.","Dalam satu hari, tentu kamu menyempatkan ntuk menonton televisi atau sekedar mendengarkan radio.",IPA,Deletion Error
"Bahkan, di antara kamu sering membantu ibu untuk menyetrika.","Bahkan, di antara kamu sering membantu bu untuk menyetrika.",IPA,Deletion Error
"Sadarkah kamu, bahwa semua kegiatan itu akan sulit kamu lakukan tanpa energi listrik.","Sadarkah kamu, bahwa semua kegiatan itu aka sulit kamu lakukan tanpa energi listrik.",IPA,Deletion Error
Sebagian besar dari kamu telah mengenal listrik sejak kecil.,Sebagian besar dari kamu telah mengenal lisrik sejak kecil.,IPA,Deletion Error
"Berbicara mengenai listrik, tahukah kamu apa listrik itu?","Berbicara mengenai lisrik, tahukah kamu apa listrik itu?",IPA,Deletion Error
Listrik sangat erat hubungannya dengan kehidupanmu sehari-hari.,Listrik sangat erat hubungannya dengan kehidupanmu sehri-hari.,IPA,Deletion Error
"Bahkan, saat ini hampir setiap kegiatan manusia tergantung pada energi listrik.","Bahkan, saat ini hampir setiap kegiatan mansia tergantung pada energi listrik.",IPA,Deletion Error
"Di rumahmu, peralatan apa saja yang menggunakan energi listrik?","Di rumahmu, peralatan apa saja yang mengunakan energi listrik?",IPA,Deletion Error
Bahkan hampir semuanya membutuhkan energi listrik.,Bahkan hampir semuanya membutuhka energi listrik.,IPA,Deletion Error
Dari mana asalnya listrik?,Dari mana asanya listrik?,IPA,Deletion Error
Mungkin akan sangat sulit bagi kamu atau bahkan orang lain untuk menunjukkan seperti apa bentuk listrik itu.,Mungkin akan sangat sulit bagi kamu ata bahkan orang lain untuk menunjukkan seperti apa bentuk listrik itu.,IPA,Deletion Error
"Akan tetapi, kamu dan orang-orang di sekitarmu dapat merasakan energinya.","Akan tetapi, kamu dan orang-orang di sektarmu dapat merasakan energinya.",IPA,Deletion Error
Pernahkah kamu kesetrum listrik?,Pernahkah kamu ksetrum listrik?,IPA,Deletion Error
Bagaimana rasanya?,Bgaimana rasanya?,IPA,Deletion Error
Kamu tentu penasaran bagaimana rasanya jika kesetrum listrik.,Kamu tentu penasaran bagaimana rasanya jika ksetrum listrik.,IPA,Deletion Error
"Baiklah, kali ini kamu akan melakukan aksi sains untuk merasakan sengatan listrik.","Baiklah, kali ini kamu akan melakukan aks sains untuk merasakan sengatan listrik.",IPA,Deletion Error
"Percobaan kali ini tidak berbahaya, karena listrik yang akan kita gunakan adalah listrik statis.","Percobaan kali ini tidak berbahaya, karena lisrik yang akan kita gunakan adalah listrik statis.",IPA,Deletion Error
Sudah siap menerima kejutannya?,Sudah siap mnerima kejutannya?,IPA,Deletion Error
Gosokkan penggaris mikamu pada rambut (pastikan rambutmu dalam keadaan benar-benar kering) sampai terasa sedikit panas.,Gosokkan penggaris mikamu pada rambut (pastikan ramutmu dalam keadaan benar-benar kering) sampai terasa sedikit panas.,IPA,Deletion Error
Setelah itu segera dekatkan dengan tanganmu.,Setelah itu segera dekakan dengan tanganmu.,IPA,Deletion Error
Rasakan perubahan yang terjadi pada kulitmu!,Rasakan perubahan yang terjdi pada kulitmu!,IPA,Deletion Error
Gosokkan kembali penggaris mikamu pada rambut.,Gosokkan kembali penggaris ikamu pada rambut.,IPA,Deletion Error
Dekatkan dengan rambut temanmu yang kering!,Dekatkan dengan rambut temamu yang kering!,IPA,Deletion Error
Amati perubahan yang terjadi pada rambut temanmu itu!,Amati perubahan yang terjadi pada rambut temnmu itu!,IPA,Deletion Error
Apa yang kamu rasakan pada permukaan kulit pada saat penggaris mika di dekatkan?,Apa yang kamu rasakan pada permukaan kult pada saat penggaris mika di dekatkan?,IPA,Deletion Error
Apa yang terjadi pada rambut temanmu pada saat kamu mendekatkan penggaris mika itu ke rambutnya?,Apa yang terjadi pda rambut temanmu pada saat kamu mendekatkan penggaris mika itu ke rambutnya?,IPA,Deletion Error
Arus listrik terjadi karena loncatan muatan mereka memiliki muatan?,Arus listrik terjadi karena loncatan muatan mreka memiliki muatan?,IPA,Deletion Error
Cepat kamu cari tahu yang berbeda.,Cepat kamu cari ahu yang berbeda.,IPA,Deletion Error
"Jika demikian, bagaimana dengan melakukan diskusi berikut ini!","Jika demikian, bagaimana dengan melakukan diskusi berkut ini!",IPA,Deletion Error
Mendiskusikan arus listrik statis yang ditimbulkan pada mika dan rambut akibat loncatan muatan.,Mendiskusikan arus listrik statis yang ditimbulkan pda mika dan rambut akibat loncatan muatan.,IPA,Deletion Error
"Sebelum digosok dengan mika, apakah rambut memiliki muatan?","Sebelum digosok dengan mika, apakah rambut memliki muatan?",IPA,Deletion Error
"Jika ya, muatan apakah itu?","Jika ya, muatan pakah itu?",IPA,Deletion Error
"Sebelum digosok dengan rambut, apakah mika memiliki muatan?","Sebelum digosok dengan rambut, apakah mika memliki muatan?",IPA,Deletion Error
"Setelah digosok dengan mika, apa muatan yang dimiliki rambut?","Setelah digosok dengan mika, apa muatan yan dimiliki rambut?",IPA,Deletion Error
"Setelah digosok dengan rambut, apa muatan yang dimiliki mika?","Setelah digosok dengan rambut, apa muatan yan dimiliki mika?",IPA,Deletion Error
Mengapa terjadi loncatan muatan antara rambut dan mika?,Mengapa terjadi loncatan muatan antara rambut an mika?,IPA,Deletion Error
Energi listrik timbul jika terjadi reaksi antarbenda yang memiliki muatan yang berbeda.,Energi listrik timbul jika terjadi reaksi ntarbenda yang memiliki muatan yang berbeda.,IPA,Deletion Error
Benda yang dapat menghasilkan arus listrik disebut sumber listrik.,Benda yang dapat menghasilkan arus listrik disbut sumber listrik.,IPA,Deletion Error
Tahukah kamu apa saja yang termasuk sumber listrik?,Tahukah kamu apa saja yang termasuk sumer listrik?,IPA,Deletion Error
Pernahkah kamu mendengar kata generator?,Pernahkah kamu mendengar ata generator?,IPA,Deletion Error
Apa hubungan generator dengan sumber arus listrik?,Apa hubungan generator dengan sumber arus lisrik?,IPA,Deletion Error
"Agar kamu dapat menemukan jawabannya, bergabunglah dengan detektif sains dalam misi kali ini.","Agar kamu dapat menemukan jawabannya, bergabunglah denan detektif sains dalam misi kali ini.",IPA,Deletion Error
"Sepanjang mata memandang, tampak barisan kincir angin yang berderet rapi.","Sepanjang mata memandang, tampak barisan kincir angn yang berderet rapi.",IPA,Deletion Error
"Setiap kali angin berhembus, baling-baling kincir angin ikut berputar.","Setiap kali angn berhembus, baling-baling kincir angin ikut berputar.",IPA,Deletion Error
Putarannya seakan lambaian tangan bidadari yang mengucap selamat datang kepadaku.,Putarannya seakan lambaian tangan bidadari yang menucap selamat datang kepadaku.,IPA,Deletion Error
"Ketika aku melanjutkan perjalanan, aku begitu takjub dengan bendungan di sana.","Ketika aku melanjutkan perjalanan, aku begitu takub dengan bendungan di sana.",IPA,Deletion Error
Bendungan di negeri kincir angin (belanda) lebih dikenal dengan sebutan dam.,Bendungan di negeri kincir angin (belanda) lebh dikenal dengan sebutan dam.,IPA,Deletion Error
"Rupanya, dam dan kincir angin yang ada di belanda tidak hanya dimanfaatkan sebagai objek wisata.","Rupanya, dam dan kincir angin yang da di belanda tidak hanya dimanfaatkan sebagai objek wisata.",IPA,Deletion Error
"Akan tetapi, juga digunakan untuk pembangkit listrik.","Akan tetapi, juga digunakan untuk pembangkit lisrik.",IPA,Deletion Error
Kira-kira apa ya lanjutannya?,Kira-kira apa y lanjutannya?,IPA,Deletion Error
Cepat cari tahu mengenai hal ini!,Cepat cari tahu mngenai hal ini!,IPA,Deletion Error
Bagian mana dari generator yang bergerak?,Bagian mana dari generatr yang bergerak?,IPA,Deletion Error
Apa kaitannya arus listrik?,Apa kaitannya aru listrik?,IPA,Deletion Error
Kamu tentu dapat menyelesaikan tantangan ini.,Kamu tentu dapat meyelesaikan tantangan ini.,IPA,Deletion Error
"Selain tenaga angin dan air, generator juga dapat digerakkan oleh kekuatan tenaga nuklir, tenaga uap, tenaga geothermal (panas bumi), dan tenaga diesel.","Selain tenaga angin dan air, generator jug dapat digerakkan oleh kekuatan tenaga nuklir, tenaga uap, tenaga geothermal (panas bumi), dan tenaga diesel.",IPA,Deletion Error
Tenaga-tenaga tersebut digunakan untuk membangkitkan pusat pembangkit energi listrik.,Tenaga-tenaga tersebut digunakan untuk membangkitkan pusat pemangkit energi listrik.,IPA,Deletion Error
"Sampai tahun 1990-an, akumulator (aki) banyak digunakan sebagai sumber arus listrik.","Sampai tahun 1990-an, akumulator (aki) banyak dignakan sebagai sumber arus listrik.",IPA,Deletion Error
Di dalam aki terdapat cairan zat kimia yang sering disebut elemen basah.,Di dalam aki terdapat cairan zat kmia yang sering disebut elemen basah.,IPA,Deletion Error
Elemen basah tersebut adalah larutan asam sulfat encer.,Elemen basah tersebut adalah larutan asam sulat encer.,IPA,Deletion Error
Energi listrik aki dapat habis setelah pemakaian yang lama.,Energi listrik aki dapat habis setelah pemkaian yang lama.,IPA,Deletion Error
Aki harus disetrum menggunakan arus dc agar kedua elektrode aki memiliki beda potensial lagi.,Aki harus disetrum menggunakan arus dc aga kedua elektrode aki memiliki beda potensial lagi.,IPA,Deletion Error
Coba perhatikan lampu sentermu!,Coba perhatikan lamu sentermu!,IPA,Deletion Error
Ada apa di dalam sentermu?,Ada apa di dala sentermu?,IPA,Deletion Error
Benda keras itu ternyata batu baterai.,Benda keras itu ternata batu baterai.,IPA,Deletion Error
"Pada permukaan luar baterai biasanya terdapat tulisan, misalnya 1,5 volt.","Pada permukaan luar baterai biasanya terdapat tulsan, misalnya 1,5 volt.",IPA,Deletion Error
"Artinya, baterai tersebut bertegangan listrik sebesar 1,5 volt.","Artinya, baterai tersebut bertegangan listrik sebesar ,5 volt.",IPA,Deletion Error
Volt merupakan satuan yang digunakan untuk menyatakan tegangan listrik.,Volt merupakan satuan yang digunakan untuk menatakan tegangan listrik.,IPA,Deletion Error
Terdiri dari apa saja batu baterai itu?,Terdiri dari apa saja batu baterai tu?,IPA,Deletion Error
Lakukan aksi sains berikut ini agar kamu mendapatkan jawabannya!,Lakukan aksi sains berikut ini agar kam mendapatkan jawabannya!,IPA,Deletion Error
Menyebutkan isi dan susunan batu baterai.,Menyebutkan isi dan susuan batu baterai.,IPA,Deletion Error
Gunakan sarung tangan plastik untuk melindungi tanganmu.,Gunakan sarung tangan plastik untuk melindungi tananmu.,IPA,Deletion Error
Pecahlah satu buah batu baterai.,Pecahlah satu buah atu baterai.,IPA,Deletion Error
Perhatikan isi baterai dan gambarlah susunannya.,Perhatikan isi baterai an gambarlah susunannya.,IPA,Deletion Error
"Dari luar ke dalam, tersusun atas apa saja batu baterai itu?","Dari luar ke dalam, tersusun atas pa saja batu baterai itu?",IPA,Deletion Error
Apa perbedaan ciri kutub positif (+) dan negatif (-) baterai?,Apa perbedaan ciri kutub positif (+) dan negtif (-) baterai?,IPA,Deletion Error
Bagan mana yang berperan menghasilkan energi listrik?,Bagan mana yang berperan menghasilkan energi lisrik?,IPA,Deletion Error
Apakah kamu memiliki sepeda?,Apakah kamu memliki sepeda?,IPA,Deletion Error
Coba perhatikan sepeda milikmu atau temanmu!,Coba perhatikan sepeda milimu atau temanmu!,IPA,Deletion Error
Apakah sepeda itu dilengkapi lampu?,Apakah sepeda itu dilengkpi lampu?,IPA,Deletion Error
"Sepeda yang memiliki lampu, biasanya dilengkapi dengan dinamo.","Sepeda yang memiliki lampu, biasanya dilengkapi denan dinamo.",IPA,Deletion Error
Di mana letak dinamo pada sepeda?,Di mana letak dinao pada sepeda?,IPA,Deletion Error
"Di dalam dinamo, terdapat magnet dan sebuah kumparan.","Di dalam dinamo, terdapat magnet dan sebah kumparan.",IPA,Deletion Error
"Letaknya yang berdekatan dengan roda depan, memungkinkan terjadi gesekan antara dinamo dan roda.","Letaknya yang berdekatan dengan roda depan, memngkinkan terjadi gesekan antara dinamo dan roda.",IPA,Deletion Error
Gesekan itu menyebabkan magnet dapat berputar dan menghasilkan arus listrik pada kumparan.,Gesekan itu menyebabkan magnet dapat berputar an menghasilkan arus listrik pada kumparan.,IPA,Deletion Error
"Akibatnya, lampu sepeda dapat menyala.","Akibatnya, lampu sepeda dapa menyala.",IPA,Deletion Error
Ohmmeter adalah alat yang digunakan untuk mengukur hambatan arus listrik.,Ohmmeter adalah alat yang digunakan untuk menukur hambatan arus listrik.,IPA,Deletion Error
Sedangkan tegangan listrik dapat diukur menggunakan voltmeter.,Sedangkan tegangan listrik dapat diukur menggunakan volmeter.,IPA,Deletion Error
Ampermeter biasa digunakan untuk mengukur arus listrik.,Ampermeter biasa digunakan untuk mengukur arus lisrik.,IPA,Deletion Error
Lihatlah peralatan yang ada di rumahmu!,Lihatlah peralatan yang da di rumahmu!,IPA,Deletion Error
"Perhatikan tv, kulkas, seterika, lampu, dan komputer.","Perhatikan tv, kulkas, seterika, lampu, dan komuter.",IPA,Deletion Error
Semua membutuhkan listrik.,Semua membutuhkan lisrik.,IPA,Deletion Error
Melalui apa listrik mengalir sampai ke perabotanmu?,Melalui apa listrik mengalir sampai ke perbotanmu?,IPA,Deletion Error
Semua peralatan itu dihubungkan oleh kabel ke bagian sumber arus.,Semua peralatan itu dihubungkan oleh kabel k bagian sumber arus.,IPA,Deletion Error
Mengapa kabel dapat menghantarkan arus listrik?,Mengapa kabel dapat meghantarkan arus listrik?,IPA,Deletion Error
Apakah semua bagian kabel dapat menghantarkan listrik?,Apakah semua bagian kabel dapat menghantarkan lisrik?,IPA,Deletion Error
Listrik dapat mengalir melalui konduktor.,Listrik dapat mengalir mealui konduktor.,IPA,Deletion Error
Sedangkan bahan yang tidak dapat atau bahkan menghambat arus listrik disebut isolator.,Sedangkan bahan yang tidak dapat atau bahan menghambat arus listrik disebut isolator.,IPA,Deletion Error
Bahan apa saja yang termasuk konduktor?,Bahan apa saja ang termasuk konduktor?,IPA,Deletion Error
"Lalu, bahan apa saja yang termasuk isolator?","Lalu, bahan apa saja yang termasuk isoator?",IPA,Deletion Error
"Yuk, cepat bergabung dalam kegiatan aksi sains berikut ini agar kamu dapat mengetahui bahan konduktor dan isolator.","Yuk, cepat bergabung dalam kegiatan aksi sais berikut ini agar kamu dapat mengetahui bahan konduktor dan isolator.",IPA,Deletion Error
"Rangkailah batu baterai, lampu, kabel, dan paku besi seperti pada gambar.","Rangkailah batu baterai, lampu, kabel, dan pak besi seperti pada gambar.",IPA,Deletion Error
Perhatikan lampu tersebut.,Perhatikan lampu terebut.,IPA,Deletion Error
Apakah lampu dapat menyala?,Apakah lampu dpat menyala?,IPA,Deletion Error
Gantilah bagian logam besi dengan bahan lain yang telah kamu persiapkan!,Gantilah bagian logam besi dengan bahan lai yang telah kamu persiapkan!,IPA,Deletion Error
Amati nyala lampu!,Amati nyala lamu!,IPA,Deletion Error
Pada saat dihubungkan dengan bahan apa lampu dapat menyala?,Pada saat dihubungkan dengan bahan apa lamu dapat menyala?,IPA,Deletion Error
Pada saat dihubungkan dengan bahan apa lampu tidak dapat menyala?,Pada saat dihubungkan dengan bahan apa lamu tidak dapat menyala?,IPA,Deletion Error
Bahan apa yang termasuk konduktor?,Bahan apa yang termsuk konduktor?,IPA,Deletion Error
Bahan apa yang termasuk isolator?,Bahan apa yang termsuk isolator?,IPA,Deletion Error
"Lampu, radio, televisi, dan banyak peralatan lain yang menggunakan listrik sebagai sumber energi.","Lampu, radio, televisi, dan banyak peralatan lai yang menggunakan listrik sebagai sumber energi.",IPA,Deletion Error
"Akan tetapi, pada saat kamu menyalakan lampu, apakah kamu melihat energi listrik?","Akan tetapi, pada saat kamu menyalakan lamu, apakah kamu melihat energi listrik?",IPA,Deletion Error
"Lalu, pada saat kamu mendengarkan radio, apakah energi listrik dapat kamu dengar?","Lalu, pada saat kamu mendengarkan radio, apaah energi listrik dapat kamu dengar?",IPA,Deletion Error
Setiap hari kamu memanfaatkan energi listrik untuk menunjang kehidupanmu.,Setiap hari kamu memanfaatkan energi listrik ntuk menunjang kehidupanmu.,IPA,Deletion Error
"Akan tetapi, tidak semuanya langsung kamu rasakan dalam bentuk energi listrik.","Akan tetapi, tidak semuanya langsung kamu rsakan dalam bentuk energi listrik.",IPA,Deletion Error
Tentu kamu masih ingat tentang hukum kekalan energi.,Tentu kamu masih ingat tentang hukum keklan energi.,IPA,Deletion Error
Coba perhatikan televisimu!,Coba perhatikan tlevisimu!,IPA,Deletion Error
Televisimu dapat menyala karena energi listrik.,Televisimu dapat menyala karea energi listrik.,IPA,Deletion Error
"Akan tetapi yang kamu nikmati bukan energi listrik, melainkan gambar yang muncul di layar televisi.","Akan tetapi yang kamu nikmati bukan enegi listrik, melainkan gambar yang muncul di layar televisi.",IPA,Deletion Error
"Energi tidak dapat hilang atau musnah, tetapi hanya berubah bentuk dari bentuk satu ke bentuk yang lain.","Energi tidak dapat hilang atau musnah, tetpi hanya berubah bentuk dari bentuk satu ke bentuk yang lain.",IPA,Deletion Error
Coba lakukan diskusi berikut ini!,Coba lakukan diskusi beriut ini!,IPA,Deletion Error
Mendiskusikan perubahan energi listrik pada alat-alat rumah tangga.,Mendiskusikan perubahan energi listrik pada alat-alat rumh tangga.,IPA,Deletion Error
Diskusikan perubahan energi yang terjadi pada alat-alat berikut ini!,Diskusikan perubahan energi yang terjadi pada ala-alat berikut ini!,IPA,Deletion Error
Bagaimana hasil diskusimu?,Bagaimana hasil disusimu?,IPA,Deletion Error
Kamu tentu menjadi lebih mengerti tentang perubahan energi yang dialami oleh alat-alat yang ada dirumahmu.,Kamu tentu menjadi lebih mengerti tentang perbahan energi yang dialami oleh alat-alat yang ada dirumahmu.,IPA,Deletion Error
Sekarang coba perhatikan bola lampu yang paling dekat denganmu.,Sekarang coba perhatikan bola lampu yang palng dekat denganmu.,IPA,Deletion Error
"Di permukaan bola lampu tersebut mungkin ada tulisan 30w, 20w atau 5w.","Di permukaan bola lampu tersebut mungkin da tulisan 30w, 20w atau 5w.",IPA,Deletion Error
W adalah satuan yang digunakan untuk menyatakan energi listrik yang digunakan setiap detik.,W adalah satuan yang digunakan untuk menatakan energi listrik yang digunakan setiap detik.,IPA,Deletion Error
W adalah singkatan dari watt.,W adalah singkatan ari watt.,IPA,Deletion Error
Pengaruh gaya terhadap arah dan kecepatan benda.,Pengaruh gaya terhadap arah dan kecepatan bena.,IPA,Deletion Error
"Semakin besar gaya, maka gerak yang dihasilkan juga semakin cepat.","Semakin besar gaya, maka gerak yang dihsilkan juga semakin cepat.",IPA,Deletion Error
Energi listrik banyak dibutuhkan dalam kehidupan sehari-hari.,Energi listrik banyak dibutuhkan dalam kehidupan sehri-hari.,IPA,Deletion Error
"Generator, dinamo, aki, dan baterai adalah contoh sumber arus listrik.","Generator, dinamo, aki, dan baterai adalah conoh sumber arus listrik.",IPA,Deletion Error
Berdasarkan kemampuan menghantarkan arus listrik benda dibedakan menjadi konduktor dan isolator.,Berdasarkan kemampuan menghantarkan arus listrik benda dibdakan menjadi konduktor dan isolator.,IPA,Deletion Error
Energi listrik dapat berubah menjadi energi lain.,Energi listrik dapat berubah menjadi energi lai.,IPA,Deletion Error
Dalam bab ini bagian mana yang paling mudah kamu pahami?,Dalam bab ini bagian mana yang palng mudah kamu pahami?,IPA,Deletion Error
Pada bagian mana yang kamu rasa paling sulit dipahami?,Pada bagian mana yang kamu rasa palng sulit dipahami?,IPA,Deletion Error
Setelah mempelajari bab ini ide apa yang kamu peroleh?,Setelah mempelajari bab ini ide apa yan kamu peroleh?,IPA,Deletion Error
Lengkapilah soal-soal berikut!,Lengkapilah soal-soal berkut!,IPA,Deletion Error
Sebutkan macam pembangkit listrik berdasarkan pembangkit yang digunakan!,Sebutkan macam pembangkit listrik berdasarkan pembangkit yan digunakan!,IPA,Deletion Error
Sebutkan contoh energi listrik yang ditimbulkan oleh listrik statis!,Sebutkan contoh energi listrik yang ditimbulkan ole listrik statis!,IPA,Deletion Error
Mengapa kertas disebut sebagai isolator?,Mengapa kertas disebut sebaai isolator?,IPA,Deletion Error
Sebutkan 7 benda yang termasuk konduktor!,Sebutkan 7 benda ang termasuk konduktor!,IPA,Deletion Error
"Pada saat jeruk nipis dihubungkan dengan rangkaian bola lampu dan baterai, bola lampu dapat menyala.","Pada saat jeruk nipis dihubungkan dengan rankaian bola lampu dan baterai, bola lampu dapat menyala.",IPA,Deletion Error
Pada sebuah alat listrik tercantum tulisan 220v dan 30w.,Pada sebuah alat listrik tercantum tulisan 220 dan 30w.,IPA,Deletion Error
Apa arti tulisan tersebut?,Apa arti tulsan tersebut?,IPA,Deletion Error
Sebutkan sumber arus listrik yang kamu kenal!,Sebutkan sumber arus listrik yang kamu kenl!,IPA,Deletion Error
Masih terngiang berita di televisi kemarin siang.,Masih terngiang berita di televisi kemarin siag.,IPA,Deletion Error
Pln menghimbau semua warga diharapkan menghemat listrik.,Pln menghimbau semua warga diharapkan menghemat lisrik.,IPA,Deletion Error
Kamu tidak akan tinggal diam.,Kamu tidak akan tingal diam.,IPA,Deletion Error
"Tidak perlu khawatir, pada bab enam ini kamu akan mempelajari tentang hemat energi.","Tidak perlu khawatir, pada bab enam ni kamu akan mempelajari tentang hemat energi.",IPA,Deletion Error
"Dengan slogan tak kenal maka tak sayang, kamu semakin semangat untuk mengenali alat-alat listrik di sekelilingmu.","Dengan slogan tak kenal maka tak syang, kamu semakin semangat untuk mengenali alat-alat listrik di sekelilingmu.",IPA,Deletion Error
"Misalnya, televisi, sakelar, stopkontak, kipas angin, radio/tape recorder, lampu belajar, dan sebagainya.","Misalnya, televisi, sakelar, stopkontak, kipas angin, rado/tape recorder, lampu belajar, dan sebagainya.",IPA,Deletion Error
Kamu juga akan mengetahui bahan bakar yang sering digunakan di lingkungan sekitarmu.,Kamu juga akan mengetahui bahan bakar yan sering digunakan di lingkungan sekitarmu.,IPA,Deletion Error
"Misalnya, minyak tanah, gas, bensin, dan solar.","Misalnya, minyak tanah, gas, bensin, dan solr.",IPA,Deletion Error
"Semakin seru dan menarik, ketika bersama aksi sains, kamu berkreasi membuat karya/model energi listrik.","Semakin seru dan menarik, ketika bersama aks sains, kamu berkreasi membuat karya/model energi listrik.",IPA,Deletion Error
"Menjadi kebanggaan tersendiri bersama detektif sains, kamu akan menjadi penemu hebat dengan benda-benda bekas yang ada di sekelilingmu.","Menjadi kebanggaan tersendiri bersama detektif sains, kam akan menjadi penemu hebat dengan benda-benda bekas yang ada di sekelilingmu.",IPA,Deletion Error
"Tidak hanya itu saja, kamu akan berkenalan dengan penemu mesin cetak pertama johannes gutenberg di lnfo sains.","Tidak hanya itu saja, kamu akan berenalan dengan penemu mesin cetak pertama johannes gutenberg di lnfo sains.",IPA,Deletion Error
Setelah mempelajari bab ini kamu akan semakin kreatif dengan ide-ide cemerlangmu.,Setelah mempelajari bab ini kamu akan semkin kreatif dengan ide-ide cemerlangmu.,IPA,Deletion Error
Kamu akan semakin percaya diri dengan kemampuanmu memanfaatkan alat-alat listrik di sekelilingmu.,Kamu akan semakin percaya diri dengan kemmpuanmu memanfaatkan alat-alat listrik di sekelilingmu.,IPA,Deletion Error
Pada bab ini kamu benar-benar akan memperoleh banyak manfaat.,Pada bab ini kamu benar-benar akan memeroleh banyak manfaat.,IPA,Deletion Error
Ini benar-benar kesempatan emas untuk menunjukan kemampuanmu.,Ini benar-benar kesempatan emas untuk menunjukan kemmpuanmu.,IPA,Deletion Error
Pak darwin dan einstein tengah asyik menonton acara sepak bola di salah satu stasiun tv.,Pak darwin dan einstein tengah asyik mennton acara sepak bola di salah satu stasiun tv.,IPA,Deletion Error
Tiba-tiba lampu padam dan semua jadi gelap.,Tiba-tiba lampu padam dan semua jadi gelp.,IPA,Deletion Error
Einstein diminta pak darwin untuk mengambil senter.,Einstein diminta pak darwin untuk mengambil sener.,IPA,Deletion Error
Namun sungguh apes nasib einstein kali ini.,Namun sungguh apes nasib einstein kali ni.,IPA,Deletion Error
"Einstein menginjak tikus, lantas kaget dan menubruk meja.","Einstein menginjak tikus, lantas kaget dan menbruk meja.",IPA,Deletion Error
Lantas tangannya meraba meja dan akhirnya menyentuh sesuatu.,Lantas tangannya meraba meja dan akhirnya menentuh sesuatu.,IPA,Deletion Error
Senter di atas meja malah jatuh.,Senter di atas eja malah jatuh.,IPA,Deletion Error
"Pada zaman sekarang, orang memanfaatkan berbagai alat bantu untuk memenuhi kebutuhan hidup mereka.","Pada zaman sekarang, orang memanfaatkan berbagai ala bantu untuk memenuhi kebutuhan hidup mereka.",IPA,Deletion Error
Alat-alat bantu itu memerlukan energi untuk mengoperasikannya.,Alat-alat bantu itu memerlukan energi untuk megoperasikannya.,IPA,Deletion Error
Energi diperoleh dari berbagai sumber.,Energi diperoleh dari berbgai sumber.,IPA,Deletion Error
"Kamu dapat memanfaatkan energi dari bahan bakar fosil secara langsung, misalnya dari pembakaran batu bara dan minyak tanah.","Kamu dapat memanfaatkan energi dari bahan bkar fosil secara langsung, misalnya dari pembakaran batu bara dan minyak tanah.",IPA,Deletion Error
"Kamu juga dapat memanfaatkan energi yang lebih praktis, yaitu listrik.","Kamu juga dapat memanfaatkan energi yang lebh praktis, yaitu listrik.",IPA,Deletion Error
Coba kamu bayangkan.,Coba kamu byangkan.,IPA,Deletion Error
Bagaimana jika dalam kehidupan sekarang ini tidak ada listrik?,Bagaimana jika dalam kehidupan sekarang ini tidk ada listrik?,IPA,Deletion Error
"Nah, pada bab kali ini, kamu akan mempelajari tentang pentingnya listrik dan bahan bakar bagi kehidupan kita.","Nah, pada bab kali ini, kamu aka mempelajari tentang pentingnya listrik dan bahan bakar bagi kehidupan kita.",IPA,Deletion Error
"Selain itu, kamu juga akan mempelajari pentingnya menghemat energi dalam kehidupan kita.","Selain itu, kamu juga akan mempelajari peningnya menghemat energi dalam kehidupan kita.",IPA,Deletion Error
Listrik erat hubungannya dengan kehidupan kamu.,Listrik erat hubungannya dengn kehidupan kamu.,IPA,Deletion Error
Hampir setiap hari kamu menggunakan energi dari istrik.,Hampir setiap hari kamu menggunakan energi dar istrik.,IPA,Deletion Error
"Tahukah kamu, alat apa saja yang menggunakan listrik sebagai sumber energi?","Tahukah kamu, alat apa saja yang mengunakan listrik sebagai sumber energi?",IPA,Deletion Error
"Ada lampu, televisi, radio, setrika, kipas angin, telepon, mesin cuci, lemari es, ac ( air-conditioner), komputer, dan sebagainya.","Ada lampu, televisi, radio, setrika, kipas angn, telepon, mesin cuci, lemari es, ac ( air-conditioner), komputer, dan sebagainya.",IPA,Deletion Error
Dapatkah kamu menyebutkan yang lainnya?,Dapatkah kamu menyebutkan ang lainnya?,IPA,Deletion Error
