kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Di musim kemarau jarang sekali kita lihat awan berarak di langit.,Di musim kemarau jarang sekali kita lihat awan berarak di langit',IPA,Punctuation Error
"Oleh karena itu, sinar matahari sampai ke permukaan bumi tanpa halangan awan.",Oleh karena itu@ sinar matahari sampai ke permukaan bumi tanpa halangan awan.,IPA,Punctuation Error
Hal ini menyebabkan sinar matahari terasa lebih panas dari biasanya.,Hal ini menyebabkan sinar matahari terasa lebih panas dari biasanya',IPA,Punctuation Error
Akibatnya air di permukaan tanah dan sungai-sungai menjadi lebih cepat menguap dan mengering.,Akibatnya air di permukaan tanah dan sungai?sungai menjadi lebih cepat menguap dan mengering.,IPA,Punctuation Error
Warga masyarakat kekurangan air untuk kebutuhan sehari-hari.,Warga masyarakat kekurangan air untuk kebutuhan sehari?hari.,IPA,Punctuation Error
Sebagian masyarakat harus mengambil air yang jaraknya jauh dari rumahnya.,Sebagian masyarakat harus mengambil air yang jaraknya jauh dari rumahnya',IPA,Punctuation Error
Sawah dan ladang menjadi kering.,Sawah dan ladang menjadi kering',IPA,Punctuation Error
Petani tidak dapat menanami sawahnya.,Petani tidak dapat menanami sawahnya',IPA,Punctuation Error
Jika kemarau terlalu lama dapat menyebabkan berkurangnya cadangan bahan pangan.,Jika kemarau terlalu lama dapat menyebabkan berkurangnya cadangan bahan pangan',IPA,Punctuation Error
Kita juga akan melihat tanaman meranggas karena daun-daunnya berguguran.,Kita juga akan melihat tanaman meranggas karena daun?daunnya berguguran.,IPA,Punctuation Error
Keadaan ini juga akan semakin menambah panasnya bumi.,Keadaan ini juga akan semakin menambah panasnya bumi',IPA,Punctuation Error
Dampak dari musim kemarau yang panjang dapat dikurangi dengan langkah-langkah seperti berikut.,Dampak dari musim kemarau yang panjang dapat dikurangi dengan langkah?langkah seperti berikut.,IPA,Punctuation Error
"Membuat penampungan air hujan, misal waduk dan bendungan.",Membuat penampungan air hujan@ misal waduk dan bendungan.,IPA,Punctuation Error
Menanam tumbuhan berkayu.,Menanam tumbuhan berkayu',IPA,Punctuation Error
Akar tumbuhan berkayu dapat menahan air hujan sehingga air hujan tidak langsung menguap.,Akar tumbuhan berkayu dapat menahan air hujan sehingga air hujan tidak langsung menguap',IPA,Punctuation Error
Membuat daerah resapan air.,Membuat daerah resapan air',IPA,Punctuation Error
Bagaimanakah ombak terbentuk?,Bagaimanakah ombak terbentuk',IPA,Punctuation Error
Ombak terbentuk akibat gaya dorongan dari angin yang menggerakkan air.,Ombak terbentuk akibat gaya dorongan dari angin yang menggerakkan air',IPA,Punctuation Error
"Semakin keras tiupan anginnya, semakin besar gelombangnya.",Semakin keras tiupan anginnya@ semakin besar gelombangnya.,IPA,Punctuation Error
Ombak laut memiliki tenaga yang sangat kuat.,Ombak laut memiliki tenaga yang sangat kuat',IPA,Punctuation Error
"Dalam kurun waktu bertahun-tahun, ombak dapat menghancurkan batu-batu besar menjadi pecahan-pecahan kecil.","Dalam kurun waktu bertahun}tahun, ombak dapat menghancurkan batu-batu besar menjadi pecahan-pecahan kecil.",IPA,Punctuation Error
Kekuatan ombak secara perlahan juga akan mengikis bebatuan di sepanjang pantai.,Kekuatan ombak secara perlahan juga akan mengikis bebatuan di sepanjang pantai',IPA,Punctuation Error
Inilah yang menyebabkan bentuk bebatuan berubah.,Inilah yang menyebabkan bentuk bebatuan berubah',IPA,Punctuation Error
"Ombak laut membentur daratan dan mengikisnya secara perlahan, sehingga menyebabkan abrasi.",Ombak laut membentur daratan dan mengikisnya secara perlahan@ sehingga menyebabkan abrasi.,IPA,Punctuation Error
Abrasi dapat dicegah dengan menanam pohon bakau di tepi-tepi pantai.,Abrasi dapat dicegah dengan menanam pohon bakau di tepi?tepi pantai.,IPA,Punctuation Error
Selain itu juga dapat dilakukan dengan membuat pemecah ombak.,Selain itu juga dapat dilakukan dengan membuat pemecah ombak',IPA,Punctuation Error
Permukaan laut naik dan turun dua kali setiap hari di sepanjang pantai.,Permukaan laut naik dan turun dua kali setiap hari di sepanjang pantai',IPA,Punctuation Error
Ini dikenal sebagai pasang naik dan pasang surut.,Ini dikenal sebagai pasang naik dan pasang surut',IPA,Punctuation Error
Pasang terjadi karena tarikan bulan.,Pasang terjadi karena tarikan bulan',IPA,Punctuation Error
Pasang menaikkan air dari bagian permukaan bumi yang menghadap ke arahnya.,Pasang menaikkan air dari bagian permukaan bumi yang menghadap ke arahnya',IPA,Punctuation Error
"Pada pasang naik, laut naik ke tepian dan membawa rumput laut, kerang dan kayu apung.","Pada pasang naik, laut naik ke tepian dan membawa rumput laut, kerang dan kayu apung@",IPA,Punctuation Error
Keadaan demikian membawa keburuntungan bagi nelayan di sekitar pantai.,Keadaan demikian membawa keburuntungan bagi nelayan di sekitar pantai',IPA,Punctuation Error
Namun ada kalanya terjadi pasang besar.,Namun ada kalanya terjadi pasang besar',IPA,Punctuation Error
Saat terjadi pasang besar air laut naik sampai jauh ke arah daratan.,Saat terjadi pasang besar air laut naik sampai jauh ke arah daratan',IPA,Punctuation Error
Pasang ini terjadi dua kali dalam sebulan.,Pasang ini terjadi dua kali dalam sebulan',IPA,Punctuation Error
Pasang terjadi ketika bulan segaris dengan bumi dan matahari.,Pasang terjadi ketika bulan segaris dengan bumi dan matahari',IPA,Punctuation Error
Kemudian kekuatan tarikan matahari bergabung dengan kekuatan tarikan bulan sehingga air laut naik lebih tinggi dari biasanya.,Kemudian kekuatan tarikan matahari bergabung dengan kekuatan tarikan bulan sehingga air laut naik lebih tinggi dari biasanya',IPA,Punctuation Error
Kebalikannya terjadi ketika bulan dan matahari membentuk sudut lurus dengan bumi.,Kebalikannya terjadi ketika bulan dan matahari membentuk sudut lurus dengan bumi',IPA,Punctuation Error
Kekuatan tarikan matahari dan bulan saling berlawanan menimbulkan pasang rendah yang lemah.,Kekuatan tarikan matahari dan bulan saling berlawanan menimbulkan pasang rendah yang lemah',IPA,Punctuation Error
Ombak laut cukup kuat untuk memahat batuan.,Ombak laut cukup kuat untuk memahat batuan',IPA,Punctuation Error
Pukulan ombak menghantam garis pantai dan mengikis atau menipiskan batuan.,Pukulan ombak menghantam garis pantai dan mengikis atau menipiskan batuan',IPA,Punctuation Error
Ombak bisa menciptakan bentuk-bentuk yang mengagumkan seperti pilar yang disebut tonggak laut.,Ombak bisa menciptakan bentuk?bentuk yang mengagumkan seperti pilar yang disebut tonggak laut.,IPA,Punctuation Error
"Lingkungan fisik dapat mengalami perubahan, penyebabnya antara lain angin, hujan, cahaya matahari, dan gelombang air laut.","Lingkungan fisik dapat mengalami perubahan} penyebabnya antara lain angin, hujan, cahaya matahari, dan gelombang air laut.",IPA,Punctuation Error
"Hujan deras dapat menimbulkan banjir, erosi, dan tanah longsor.","Hujan deras dapat menimbulkan banjir, erosi, dan tanah longsor@",IPA,Punctuation Error
Banjir dapat dicegah dengan cara menjaga kelancaran air sungai dengan tidak membuang sampah ke sungai.,Banjir dapat dicegah dengan cara menjaga kelancaran air sungai dengan tidak membuang sampah ke sungai',IPA,Punctuation Error
Melakukan tebang pilih atau setiap menebang pohon selalu diikuti dengan penanaman tumbuhan baru.,Melakukan tebang pilih atau setiap menebang pohon selalu diikuti dengan penanaman tumbuhan baru',IPA,Punctuation Error
Erosi dan tanah longsor dapat dicegah dengan tidak melakukan penggundulan hutan dan membuatterassering.,Erosi dan tanah longsor dapat dicegah dengan tidak melakukan penggundulan hutan dan membuatterassering',IPA,Punctuation Error
Cahaya matahari pada musim kemarau dapat menyebabkan mengeringnya air permukaan.,Cahaya matahari pada musim kemarau dapat menyebabkan mengeringnya air permukaan',IPA,Punctuation Error
Angin dapat menimbulkan erosi dan menumbangkan pepohonan.,Angin dapat menimbulkan erosi dan menumbangkan pepohonan',IPA,Punctuation Error
Gelombang laut dapat menimbulkan abrasi.,Gelombang laut dapat menimbulkan abrasi',IPA,Punctuation Error
"Untuk mengurangi pengaruh abrasi, maka perlu penanaman bakau di tepi pantai.",Untuk mengurangi pengaruh abrasi@ maka perlu penanaman bakau di tepi pantai.,IPA,Punctuation Error
Jelaskan akibat dari gelombang laut di pantai!,Jelaskan akibat dari gelombang laut di pantai(,IPA,Punctuation Error
Jelaskan akibat dari hembusan angin pada permukaan bumi!,Jelaskan akibat dari hembusan angin pada permukaan bumi(,IPA,Punctuation Error
Apakah yang dimaksud dengan erosi?,Apakah yang dimaksud dengan erosi',IPA,Punctuation Error
Jelaskan perbedaan keadaan permukaan daratan saat musim penghujan dengan musim kemarau!,Jelaskan perbedaan keadaan permukaan daratan saat musim penghujan dengan musim kemarau(,IPA,Punctuation Error
Mengapa sinar matahari terasa lebih menyengat di musim kemarau?,Mengapa sinar matahari terasa lebih menyengat di musim kemarau',IPA,Punctuation Error
Saat ini musim kemarau lebih panjang dari tahun-tahun terdahulu.,Saat ini musim kemarau lebih panjang dari tahun?tahun terdahulu.,IPA,Punctuation Error
"Biasanya pada bulan november, wilayah di negara kita sudah diguyur hujan deras.",Biasanya pada bulan november@ wilayah di negara kita sudah diguyur hujan deras.,IPA,Punctuation Error
"Namun sekarang, hujan hanya turun beberapa kali.",Namun sekarang@ hujan hanya turun beberapa kali.,IPA,Punctuation Error
Akibatnya udara menjadi panas dan petani mengundur masa tanamnya.,Akibatnya udara menjadi panas dan petani mengundur masa tanamnya',IPA,Punctuation Error
Hal ini tentu sangat memengaruhi cadangan bahan makanan kita.,Hal ini tentu sangat memengaruhi cadangan bahan makanan kita',IPA,Punctuation Error
Apakah peristiwa di atas terjadi secara alami atau karena perbuatan manusia?,Apakah peristiwa di atas terjadi secara alami atau karena perbuatan manusia',IPA,Punctuation Error
"Coba, carilah informasi penyebab peristiwa di atas!",Coba@ carilah informasi penyebab peristiwa di atas!,IPA,Punctuation Error
Sekarang ini banyak hutan di indonesia telah gundul.,Sekarang ini banyak hutan di indonesia telah gundul',IPA,Punctuation Error
Jelaskan pengaruh dari hutan gundul ini bagi manusia!,Jelaskan pengaruh dari hutan gundul ini bagi manusia(,IPA,Punctuation Error
Apakah kamu sudah mengetahui penyebab perubahan lingkungan fisik?,Apakah kamu sudah mengetahui penyebab perubahan lingkungan fisik',IPA,Punctuation Error
Apakah kamu sudah memahami pengaruh perubahan lingkungan fisik terhadap daratan?,Apakah kamu sudah memahami pengaruh perubahan lingkungan fisik terhadap daratan',IPA,Punctuation Error
Apakah kamu sudah mengetahui cara mencegah kerusakan lingkungan?,Apakah kamu sudah mengetahui cara mencegah kerusakan lingkungan',IPA,Punctuation Error
Amati perubahan yang terjadi di lingkunganmu.,Amati perubahan yang terjadi di lingkunganmu',IPA,Punctuation Error
Catat perubahan-perubahan yang terjadi karena faktor alam.,Catat perubahan?perubahan yang terjadi karena faktor alam.,IPA,Punctuation Error
"Contohnya karena angin, hujan, cahaya, matahari, dan gelombang air laut.","Contohnya karena angin} hujan, cahaya, matahari, dan gelombang air laut.",IPA,Punctuation Error
Dari mana kita memperoleh minyak tanah atau bensin?,Dari mana kita memperoleh minyak tanah atau bensin',IPA,Punctuation Error
Minyak tanah dan bensin merupakan hasil pengolahan minyak bumi.,Minyak tanah dan bensin merupakan hasil pengolahan minyak bumi',IPA,Punctuation Error
Dengan teknologi pengeboran selanjutnya dibawa ke tempat penyulingan.,Dengan teknologi pengeboran selanjutnya dibawa ke tempat penyulingan',IPA,Punctuation Error
Di sini dilakukan pemisahan sehingga didapatkan komponen penyusunnya.,Di sini dilakukan pemisahan sehingga didapatkan komponen penyusunnya',IPA,Punctuation Error
Dalam proses pengeboran ini harus memperhatikan kelestarian lingkungan sekitarnya.,Dalam proses pengeboran ini harus memperhatikan kelestarian lingkungan sekitarnya',IPA,Punctuation Error
"Pada bab ini kita akan memahami hubungan antara sumber daya alam dengan lingkungan, teknologi, dan masyarakat.","Pada bab ini kita akan memahami hubungan antara sumber daya alam dengan lingkungan, teknologi, dan masyarakat@",IPA,Punctuation Error
Bumi kita penuh dengan sumber daya alam.,Bumi kita penuh dengan sumber daya alam',IPA,Punctuation Error
Kita sebagai manusia dapat memanfaatkan untuk kepentingan kita.,Kita sebagai manusia dapat memanfaatkan untuk kepentingan kita',IPA,Punctuation Error
Dengan kemajuan teknologi manusia dapat mengambil kekayaan alam itu.,Dengan kemajuan teknologi manusia dapat mengambil kekayaan alam itu',IPA,Punctuation Error
Akan tetapi kita tidak boleh mengambil kekayaan alam itu sesuka hati kita.,Akan tetapi kita tidak boleh mengambil kekayaan alam itu sesuka hati kita',IPA,Punctuation Error
Mari kita mencari jawabannya.,Mari kita mencari jawabannya',IPA,Punctuation Error
Sumber daya alam merupakan segala sesuatu yang ada di alam yang dapat dimanfaatkan manusia.,Sumber daya alam merupakan segala sesuatu yang ada di alam yang dapat dimanfaatkan manusia',IPA,Punctuation Error
Pemanfaatan sumber daya alam berkaitan erat dengan lingkungan.,Pemanfaatan sumber daya alam berkaitan erat dengan lingkungan',IPA,Punctuation Error
Pemanfaatan sumber daya alam yang tidak bijaksana akan merusak lingkungan.,Pemanfaatan sumber daya alam yang tidak bijaksana akan merusak lingkungan',IPA,Punctuation Error
Semua hewan dapat kita manfaatkan.,Semua hewan dapat kita manfaatkan',IPA,Punctuation Error
Akan tetapi kita tidak boleh memanfaatkan hewan-hewan tersebut.,Akan tetapi kita tidak boleh memanfaatkan hewan?hewan tersebut.,IPA,Punctuation Error
Kita harus melestarikannya.,Kita harus melestarikannya',IPA,Punctuation Error
Punahnya salah satu jenis hewan akan mengganggu keseimbangan lingkungan.,Punahnya salah satu jenis hewan akan mengganggu keseimbangan lingkungan',IPA,Punctuation Error
Oleh karena itu manusia perlu membuat peternakan.,Oleh karena itu manusia perlu membuat peternakan',IPA,Punctuation Error
Contoh hewan yang diternakkan adalah kambing dan sapi.,Contoh hewan yang diternakkan adalah kambing dan sapi',IPA,Punctuation Error
"Peternakan hewan-hewan tersebut menghasilkan daging, telur, susu, dan kulit.","Peternakan hewan-hewan tersebut menghasilkan daging} telur, susu, dan kulit.",IPA,Punctuation Error
Tentu kamu bisa menyebutkan bahan-bahan lain yang dapat diambil dari hewan.,Tentu kamu bisa menyebutkan bahan?bahan lain yang dapat diambil dari hewan.,IPA,Punctuation Error
"Kita dapat membuat sepatu dari kulit hewan, shuttle cock dari bulu ayam, kain sutra dari kepompong ulat sutra, serta berbagai kerajinan dari kulit dan bulu hewan.","Kita dapat membuat sepatu dari kulit hewan@ shuttle cock dari bulu ayam, kain sutra dari kepompong ulat sutra, serta berbagai kerajinan dari kulit dan bulu hewan.",IPA,Punctuation Error
Banyak sekali barang-barang yang kita gunakan sehari-hari yang diambil dari bahan tumbuhan.,Banyak sekali barang-barang yang kita gunakan sehari-hari yang diambil dari bahan tumbuhan?,IPA,Punctuation Error
Perhatikan meja dan kursi di kelasmu.,Perhatikan meja dan kursi di kelasmu',IPA,Punctuation Error
Meja dan kursi dibuat dari kayu yang diambil dari pohon.,Meja dan kursi dibuat dari kayu yang diambil dari pohon',IPA,Punctuation Error
"Papan tulis, lemari, pintu dan kusen jendela juga terbuat dari kayu.","Papan tulis, lemari, pintu dan kusen jendela juga terbuat dari kayu@",IPA,Punctuation Error
Langkah pertama dari pengadaan kayu adalah penebangan pohon.,Langkah pertama dari pengadaan kayu adalah penebangan pohon',IPA,Punctuation Error
Dahulu pohon ditebang dengan perkakas tangan seperti kapak dan gergaji.,Dahulu pohon ditebang dengan perkakas tangan seperti kapak dan gergaji',IPA,Punctuation Error
Sekarang banyak digunakan gergaji listrik.,Sekarang banyak digunakan gergaji listrik',IPA,Punctuation Error
"Setelah dipotong menjadi batang-batang yang lebih pendek, selanjutnya batang-batang itu diangkut dari hutan ke tempat penggergajian kayu.","Setelah dipotong menjadi batang@batang yang lebih pendek, selanjutnya batang-batang itu diangkut dari hutan ke tempat penggergajian kayu.",IPA,Punctuation Error
Di sini kulit pohon dipisahkan dan batangnya dibelah menjadi papan atau balok kayu.,Di sini kulit pohon dipisahkan dan batangnya dibelah menjadi papan atau balok kayu',IPA,Punctuation Error
Serbuk dan serpihan kayu dijadikan bubur untuk bahan pembuat kertas dan plastik.,Serbuk dan serpihan kayu dijadikan bubur untuk bahan pembuat kertas dan plastik',IPA,Punctuation Error
"Uni soviet, amerika serikat, cina, dan brasil adalah negara-negara penghasil kayu terbesar di dunia.","Uni soviet, amerika serikat, cina, dan brasil adalah negara}negara penghasil kayu terbesar di dunia.",IPA,Punctuation Error
Amerika serikat adalah pemakai kayu terbanyak.,Amerika serikat adalah pemakai kayu terbanyak',IPA,Punctuation Error
Makanan pokok yang kita makan juga berasal dari tumbuhan.,Makanan pokok yang kita makan juga berasal dari tumbuhan',IPA,Punctuation Error
Nasi berasal dari tanaman padi yang sudah diproses menjadi beras.,Nasi berasal dari tanaman padi yang sudah diproses menjadi beras',IPA,Punctuation Error
Demikian juga sagu dihasilkan dari pohon sagu.,Demikian juga sagu dihasilkan dari pohon sagu',IPA,Punctuation Error
Buku yang kamu baca ini juga kertasnya berasal dari tumbuhan.,Buku yang kamu baca ini juga kertasnya berasal dari tumbuhan',IPA,Punctuation Error
Kertas dibuat dari kayu yang dilumatkan menjadi bubur kertas.,Kertas dibuat dari kayu yang dilumatkan menjadi bubur kertas',IPA,Punctuation Error
Kemudian dicetak menjadi lembaran-lembaran kertas.,Kemudian dicetak menjadi lembaran?lembaran kertas.,IPA,Punctuation Error
"Selain itu, nenek moyang kita sejak dulu telah memanfaatkan berbagai tanaman untuk pengobatan atau jamu.",Selain itu@ nenek moyang kita sejak dulu telah memanfaatkan berbagai tanaman untuk pengobatan atau jamu.,IPA,Punctuation Error
"Jamu dibuat dari berbagai tanaman berkhasiat obat seperti mengkudu, daun kumis kucing, dan buah mahkota dewa.","Jamu dibuat dari berbagai tanaman berkhasiat obat seperti mengkudu, daun kumis kucing, dan buah mahkota dewa@",IPA,Punctuation Error
"Ya, tumbuhan banyak manfaatnya.",Ya@ tumbuhan banyak manfaatnya.,IPA,Punctuation Error
Oleh karena itu kita harus melestarikannya.,Oleh karena itu kita harus melestarikannya',IPA,Punctuation Error
Habisnya tumbuhan akan memengaruhi lingkungan.,Habisnya tumbuhan akan memengaruhi lingkungan',IPA,Punctuation Error
Misalnya suhu bumi menjadi panas.,Misalnya suhu bumi menjadi panas',IPA,Punctuation Error
Dan manusia juga yang nantinya merasakan akibatnya.,Dan manusia juga yang nantinya merasakan akibatnya',IPA,Punctuation Error
Mineral merupakan sumber daya alam yang tidak dapat diperbaharui.,Mineral merupakan sumber daya alam yang tidak dapat diperbaharui',IPA,Punctuation Error
Mineral dapat kita peroleh dengan melakukan penambangan.,Mineral dapat kita peroleh dengan melakukan penambangan',IPA,Punctuation Error
Mineral berupa batuan dan bahan tambang.,Mineral berupa batuan dan bahan tambang',IPA,Punctuation Error
"Batuan dapat berupa pasir, tanah liat dan semen.",Batuan dapat berupa pasir@ tanah liat dan semen.,IPA,Punctuation Error
"Adapun contoh bahan tambang adalah emas, besi, batu bara, dan minyak bumi.","Adapun contoh bahan tambang adalah emas@ besi, batu bara, dan minyak bumi.",IPA,Punctuation Error
Barang-barang yang kita gunakan sehari-hari banyak yang terbuat dari bahan mineral.,Barang-barang yang kita gunakan sehari-hari banyak yang terbuat dari bahan mineral?,IPA,Punctuation Error
"Cincin, gelang dan kalung dibuat dari emas.",Cincin@ gelang dan kalung dibuat dari emas.,IPA,Punctuation Error
Sendok dan garpu serta uang logam dibuat dari besi.,Sendok dan garpu serta uang logam dibuat dari besi',IPA,Punctuation Error
"Perabot dan hiasan rumah seperti vas bunga, pot dan berbagai barang dari porselen dibuat dari tanah liat yang dipanaskan menjadi tembikar.",Perabot dan hiasan rumah seperti vas bunga@ pot dan berbagai barang dari porselen dibuat dari tanah liat yang dipanaskan menjadi tembikar.,IPA,Punctuation Error
Coba perhatikan rumahmu.,Coba perhatikan rumahmu',IPA,Punctuation Error
"Rumah dibangun dengan batu bata, pasir, semen dan genting.","Rumah dibangun dengan batu bata, pasir, semen dan genting@",IPA,Punctuation Error
"Batu bata dan genting dibuat dari tanah liat yang dicetak dan dibakar, sedangkan pasir dan semen ditambang dari alam.",Batu bata dan genting dibuat dari tanah liat yang dicetak dan dibakar@ sedangkan pasir dan semen ditambang dari alam.,IPA,Punctuation Error
Mineral merupakan sumber daya alam yang membutuhkan waktu lama untuk diperbaharui.,Mineral merupakan sumber daya alam yang membutuhkan waktu lama untuk diperbaharui',IPA,Punctuation Error
Proses pembentukan minyak bumi membutuhkan waktu ribuan sampai jutaan tahun lamanya di dalam bumi.,Proses pembentukan minyak bumi membutuhkan waktu ribuan sampai jutaan tahun lamanya di dalam bumi',IPA,Punctuation Error
Oleh karenanya kita harus hemat dalam menggunakannya.,Oleh karenanya kita harus hemat dalam menggunakannya',IPA,Punctuation Error
"Jika tanah liat yang digali dari tanah dipanaskan, maka bahan lumpur basah itu berubah menjadi kuat, keras dan kedap air.","Jika tanah liat yang digali dari tanah dipanaskan, maka bahan lumpur basah itu berubah menjadi kuat, keras dan kedap air@",IPA,Punctuation Error
Tembikar memiliki banyak kegunaan karena sifatnya sudah sangat berbeda dari tanah liat.,Tembikar memiliki banyak kegunaan karena sifatnya sudah sangat berbeda dari tanah liat',IPA,Punctuation Error
"Perajin tembikar dapat membentuk tanah liat yang lunak menjadi berbagai macam barang, gentong yang besar.",Perajin tembikar dapat membentuk tanah liat yang lunak menjadi berbagai macam barang@ gentong yang besar.,IPA,Punctuation Error
"Setelah tembikar dipanaskan atau dibakar, bentuknya menjadi tetap.",Setelah tembikar dipanaskan atau dibakar@ bentuknya menjadi tetap.,IPA,Punctuation Error
"Dengan menambahkan pasir ke dalam tanah liat, dapat dibuat tembikar khusus yang disebut porselen.",Dengan menambahkan pasir ke dalam tanah liat@ dapat dibuat tembikar khusus yang disebut porselen.,IPA,Punctuation Error
"Pada proses pemanasan, pasir berubah menjadi kaca, sehingga porselen hampir tembus pandang.","Pada proses pemanasan, pasir berubah menjadi kaca, sehingga porselen hampir tembus pandang@",IPA,Punctuation Error
"Bangsa cina menemukan proselen lebih dari 1.200 tahun lalu, tapi tetap merahasiakan cara pembuatannya hingga abad ke-18.","Bangsa cina menemukan proselen lebih dari 1.200 tahun lalu, tapi tetap merahasiakan cara pembuatannya hingga abad ke@18.",IPA,Punctuation Error
Terkadang satu sumber daya alam bisa menghasilkan berbagai macam barang setelah melalui pengolahan yang panjang.,Terkadang satu sumber daya alam bisa menghasilkan berbagai macam barang setelah melalui pengolahan yang panjang',IPA,Punctuation Error
Oleh karena itu diperlukan teknologi yang tepat.,Oleh karena itu diperlukan teknologi yang tepat',IPA,Punctuation Error
Salah satu metode untuk mengetahui kandungan minyak bumi adalah dengan menyulut bahan peledak di permukaan suatu tempat yang akan mengirim getaran ke bawah tanah.,Salah satu metode untuk mengetahui kandungan minyak bumi adalah dengan menyulut bahan peledak di permukaan suatu tempat yang akan mengirim getaran ke bawah tanah',IPA,Punctuation Error
Gema pantulan dari ledakan tersebut dideteksi untuk mengetahui gambaran struktur lapisan batuan di bawah tanah.,Gema pantulan dari ledakan tersebut dideteksi untuk mengetahui gambaran struktur lapisan batuan di bawah tanah',IPA,Punctuation Error
"Jika diduga mengandung minyak, kemudian dibor sumur uji ke dalam tanah.",Jika diduga mengandung minyak@ kemudian dibor sumur uji ke dalam tanah.,IPA,Punctuation Error
Jika sumur uji mendapat minyak maka segera dibangun sumur produksi.,Jika sumur uji mendapat minyak maka segera dibangun sumur produksi',IPA,Punctuation Error
Minyak mentah dibawa menuju ke tempat penyulingan minyak melalui saluran pipa atau diangkut dengan kapal tanker.,Minyak mentah dibawa menuju ke tempat penyulingan minyak melalui saluran pipa atau diangkut dengan kapal tanker',IPA,Punctuation Error
"Minyak bumi setelah diproses di dalam kilang minyak dapat menghasilkan minyak tanah, bensin, avtur, solar, dan aspal.","Minyak bumi setelah diproses di dalam kilang minyak dapat menghasilkan minyak tanah} bensin, avtur, solar, dan aspal.",IPA,Punctuation Error
Baja merupakan campuran besi dan karbon.,Baja merupakan campuran besi dan karbon',IPA,Punctuation Error
Baja dimanfaatkan untuk pembuatan bermacam-macam benda seperti bodi mobil dan balok konstruksi.,Baja dimanfaatkan untuk pembuatan bermacam?macam benda seperti bodi mobil dan balok konstruksi.,IPA,Punctuation Error
"Tahukah kamu, bahan untuk membuat sendok, dan garpu?","Tahukah kamu, bahan untuk membuat sendok, dan garpu@",IPA,Punctuation Error
"Sendok dan garpu terbuat dari baja nirkarat (stainless steel) yang terdiri dari besi, kromium, dan nikel.","Sendok dan garpu terbuat dari baja nirkarat (stainless steel) yang terdiri dari besi= kromium, dan nikel.",IPA,Punctuation Error
Bahan utama pembuatan kertas adalah selulosa kayu.,Bahan utama pembuatan kertas adalah selulosa kayu',IPA,Punctuation Error
Mesin pembuat kertas modern mengolah serpihan kayu.,Mesin pembuat kertas modern mengolah serpihan kayu',IPA,Punctuation Error
"Mula-mula serpihan kayu ini dididihkan dengan bahan kimia dalam tangki, selanjutnya ditiriskan sehingga diperoleh bubur kertas.","Mula-mula serpihan kayu ini dididihkan dengan bahan kimia dalam tangki, selanjutnya ditiriskan sehingga diperoleh bubur kertas@",IPA,Punctuation Error
Bubur kertas ini digelar di atas ban berjalan (konveyor) dan ditekan melalui roller panas untuk mengeringkannya menjadi kertas.,Bubur kertas ini digelar di atas ban berjalan (konveyor) dan ditekan melalui roller panas untuk mengeringkannya menjadi kertas[,IPA,Punctuation Error
"Padi dari sawah dapat kita manfaatkan setelah melalui proses pengeringan, dan pengupasan sehingga menjadi beras.",Padi dari sawah dapat kita manfaatkan setelah melalui proses pengeringan@ dan pengupasan sehingga menjadi beras.,IPA,Punctuation Error
Dari beras ini dapat langsung dimasak untuk dijadikan nasi atau dapat juga digiling (ditumbuk) menjadi tepung.,Dari beras ini dapat langsung dimasak untuk dijadikan nasi atau dapat juga digiling (ditumbuk) menjadi tepung[,IPA,Punctuation Error
Dari tepung beras ini dapat dijadikan berbagai macam makanan.,Dari tepung beras ini dapat dijadikan berbagai macam makanan',IPA,Punctuation Error
Negeri kita adalah negeri yang kaya akan sumber daya alam.,Negeri kita adalah negeri yang kaya akan sumber daya alam',IPA,Punctuation Error
Hampir semua jenis sumber daya alam terdapat di bumi indonesia dengan jumlah yang melimpah.,Hampir semua jenis sumber daya alam terdapat di bumi indonesia dengan jumlah yang melimpah',IPA,Punctuation Error
"Contohnya adalah bahan tambang,tanaman dan hewan.",Contohnya adalah bahan tambang@tanaman dan hewan.,IPA,Punctuation Error
"Kita memiliki sumber bahan tambang seperti batu bara, minyak bumi, gas alam, emas, dan perak.","Kita memiliki sumber bahan tambang seperti batu bara} minyak bumi, gas alam, emas, dan perak.",IPA,Punctuation Error
Kekayaan tumbuhan kita berada di hutan-hutan yang lebat.,Kekayaan tumbuhan kita berada di hutan?hutan yang lebat.,IPA,Punctuation Error
"Berbagai jenis ikan ada di lautan yang luas, sungai-sungai yang besar dan danau-danau yang luas.","Berbagai jenis ikan ada di lautan yang luas, sungai@sungai yang besar dan danau-danau yang luas.",IPA,Punctuation Error
Semuanya itu dapat kita manfaatkan dengan mudah.,Semuanya itu dapat kita manfaatkan dengan mudah',IPA,Punctuation Error
Namun bisakah kita mengambil sumberdaya alam itu sesuka hati kita?,Namun bisakah kita mengambil sumberdaya alam itu sesuka hati kita',IPA,Punctuation Error
Misalnya kita menebangi semua pohon di hutan.,Misalnya kita menebangi semua pohon di hutan',IPA,Punctuation Error
Kira-kira apa yang terjadi pada hutan itu?,Kira>kira apa yang terjadi pada hutan itu?,IPA,Punctuation Error
Hutan itu menjadi gundul dan gersang.,Hutan itu menjadi gundul dan gersang',IPA,Punctuation Error
