kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Lemak dibagi menjadi 2, yaitu lemak nabati dan hewani.","Lemak dibagi menjadi 2, yaitu lemak nbatai dan hewani.",IPA,Transposition Error
Lemak yang berasal dari tumbuhan dinamakan lemak nabati.,Lemak yang berasal dari tumbuhan dinamakan alemk nabati.,IPA,Transposition Error
"Beberapa contoh lemak nabati adalah kacang tanah, durian, kelapa, kemiri, dan alpukat.","Beberapa contoh lemak nabati adalah kacang atnah, durian, kelapa, kemiri, dan alpukat.",IPA,Transposition Error
Lemak yang berasal dari hewan dinamakan lemak hewani.,Lemak yang berasal dari hewan dinamakan alemk hewani.,IPA,Transposition Error
"Beberapa contoh lemak hewani adalah daging, minyak ikan, susu, mentega, dan keju.","Beberapa contoh lemak hewani adalah daging, minayk ikan, susu, mentega, dan keju.",IPA,Transposition Error
Coba kamu perhatikan gambar 2.6!,Coba kamu perhatikan gmabar 2.6!,IPA,Transposition Error
Manakah yang termasuk lemak nabati dan hewani?,Manakah yang termasuk lemak nabati dan hewnai?,IPA,Transposition Error
"Dalam masa pertumbuhan, tubuh memerlukan zat pembangun yang cukup.","Dalam masa pertumbuhan, tubuh memerlukan zat pemabngun yang cukup.",IPA,Transposition Error
Hal ini agar pertumbuhan tubuhmu berjalan dengan baik.,Hal ini agar pertumbuhan tubuhmu berjalan denagn baik.,IPA,Transposition Error
Zat makanan yang diperlukan tubuh sebagai zat pembangun adalah protein.,Zat makanan yang diperlukan tubuh sebagai zat pembangun hadala protein.,IPA,Transposition Error
Protein juga berfungsi menggantikan sel-sel tubuh yang rusak.,Protein juga berfungsi menggantikan sel-sel tubuh gyan rusak.,IPA,Transposition Error
Berdiskusilah dengan teman sebangkumu!,Berdiskusilah dengan atemn sebangkumu!,IPA,Transposition Error
Mengapa bayi yang semula kecil dan lemah dapat tumbuh menjadi besar dan sehat?,Mengapa bayi yang semula kecil dan alemh dapat tumbuh menjadi besar dan sehat?,IPA,Transposition Error
Protein yang diperlukan tubuh kita berasal dari tumbuh-tumbuhan dan hewan.,Protein yang diperlukan tubuh kita berasal idar tumbuh-tumbuhan dan hewan.,IPA,Transposition Error
Protein yang berasal dari tumbuhan dinamakan protein nabati.,Protein yang berasal dari tumbuhan dinamakan proetin nabati.,IPA,Transposition Error
Protein yang bersumber dari hewan dinamakan protein hewani.,Protein yang bersumber dari hewan dinamakan proetin hewani.,IPA,Transposition Error
Coba perhatikan gambar 2.7 berikut ini!,Caob perhatikan gambar 2.7 berikut ini!,IPA,Transposition Error
Manakah yang termasuk protein nabati dan hewani?,Manakah yang termasuk protein nabati dan hewnai?,IPA,Transposition Error
"Carilah informasi mengenai makanan yang mengandung karbohidrat, lemak, dan protein!","Carilah informasi mengenai makanan yang mengandung karohidbrat, lemak, dan protein!",IPA,Transposition Error
Vitamin berfungsi untuk meningkatkan daya tahan tubuh terhadap serangan penyakit.,Vitamin berfungsi untuk meningkatkan daya tahan utbuh terhadap serangan penyakit.,IPA,Transposition Error
Keadaan kekurangan vitamin disebut avitaminosis.,Keadaan kekurangan vitamin dibseut avitaminosis.,IPA,Transposition Error
"Jenis vitamin yang diperlukan tubuh kita adalah vitamin a, b, c, d, e, dan k.","Jenis vitamin yang diperlukan tubuh kita adaalh vitamin a, b, c, d, e, dan k.",IPA,Transposition Error
Vitamin-vitamin ini diperoleh dari makanan.,Vitamin-vitamin ini diperoleh ardi makanan.,IPA,Transposition Error
"Vitamin a, d, e dan k tidak dapat larut di dalam air, tetapi larut dalam lemak.","Vitamin a, d, e dan k atidk dapat larut di dalam air, tetapi larut dalam lemak.",IPA,Transposition Error
Vitamin b dan c larut di dalam air.,Vitamin b dan c larut di adlam air.,IPA,Transposition Error
Kegunaan jenis-jenis vitamin beserta sumbernya dapat kamu lihat pada tabel 2.1!,Kegunaan jenis-jenis vitamin beserta sumbernya dapat ukam lihat pada tabel 2.1!,IPA,Transposition Error
"Apakah akibatnya jika seseorang mengalami kekekurangan vitamin tertentu (a, b, c, d, e, atau k) dalam tubuhnya?","Apakah akibatnya jika seseorang mengalami kekekurangan vitmain tertentu (a, b, c, d, e, atau k) dalam tubuhnya?",IPA,Transposition Error
Mineral sangat diperlukan tubuh kita sebagai pembangun dan pengatur tubuh.,Mineral sangat diperlukan tubuh kita sebagai pemabngun dan pengatur tubuh.,IPA,Transposition Error
"Walaupun jumlah mineral yang diperlukan tubuh tidak banyak, tetapi harus tetap ada atau dipenuhi.","Walaupun jumlah mineral yang diperlukan tubuh atidk banyak, tetapi harus tetap ada atau dipenuhi.",IPA,Transposition Error
"Jenis mineral-mineral itu antara lain zat kapur (kalsium), zat besi, fosfor, fluor, dan yodium.","Jenis mineral-mineral itu antara lain zat ukapr (kalsium), zat besi, fosfor, fluor, dan yodium.",IPA,Transposition Error
Pada tabel 2.2 dapat kamu lihat jenis makanan yang mengandung mineral beserta kegunaannya.,Pada tabel 2.2 dapat kamu aliht jenis makanan yang mengandung mineral beserta kegunaannya.,IPA,Transposition Error
Air merupakan cairan yang sangat penting bagi tubuh kita.,Air merupakan cairan yang sangat penting ibag tubuh kita.,IPA,Transposition Error
Sebagian besar berat tubuh kita terdiri dari air.,Sebagian besar berat tubuh kita terdiri idar air.,IPA,Transposition Error
Apakah fungsi air?,Hapaka fungsi air?,IPA,Transposition Error
Air melarutkan zat makanan dan membantu proses pencernaan makanan.,Air melarutkan zat makanan dan membantu proess pencernaan makanan.,IPA,Transposition Error
Air banyak terkandung pada buah-buahan dan sayuran.,Air banyak terkandung pada buah-buahan dan sayruan.,IPA,Transposition Error
"Selain itu, kamu juga harus banyak mengonsumsi air putih untuk menjaga kesehatanmu.","Selain itu, kamu juga harus banyak menonsugmsi air putih untuk menjaga kesehatanmu.",IPA,Transposition Error
"Setiap hari, kamu harus mengkonsumsi paling tidak 1,5 liter air putih.","Setiap hari, kamu harus mengkonsumsi paling atidk 1,5 liter air putih.",IPA,Transposition Error
"Agar tubuh tetap sehat, kita perlu menjaga pola makan dan mengonsumsi makanan yang bergizi.","Agar tubuh tetap sehat, kita perlu menajga pola makan dan mengonsumsi makanan yang bergizi.",IPA,Transposition Error
Bagaimana pola makan yang baik itu?,Bagaimana pola makan anyg baik itu?,IPA,Transposition Error
Makanan yang kita makan hendaknya tidak hanya mencukupi zat tertentu saja.,Makanan yang kita makan hendaknya tidak yhana mencukupi zat tertentu saja.,IPA,Transposition Error
"Misalnya, saat makan jangan hanya terisi dengan makanan yang mengandung lemak.","Misalnya, saat makan jangan hanya terisi denagn makanan yang mengandung lemak.",IPA,Transposition Error
Hendaknya makanan yang kita makan mengandung semua zat gizi yang diperlukan tubuh.,Hendaknya makanan yang kita makan mengandung usema zat gizi yang diperlukan tubuh.,IPA,Transposition Error
"Makanan yang kita makan sebaiknya mengandung karbohidrat, lemak, protein, vitamin, mineral, dan air dalam jumlah yang seimbang.","Makanan yang kita makan sebaiknya mengandung karohidbrat, lemak, protein, vitamin, mineral, dan air dalam jumlah yang seimbang.",IPA,Transposition Error
Makanan bergizi dengan jumlah dan susunan menu seimbang dapat membuat tubuh kita sehat.,Makanan bergizi dengan jumlah dan susunan umen seimbang dapat membuat tubuh kita sehat.,IPA,Transposition Error
"Supaya komposisi menu seimbang terpenuhi, maka dalam menyediakan makanan hendaklah tersedia sayur-sayuran, lauk-pauk, buah-buahan, dan susu.","Supaya komposisi menu seimbang terpenuhi, maka adlam menyediakan makanan hendaklah tersedia sayur-sayuran, lauk-pauk, buah-buahan, dan susu.",IPA,Transposition Error
Semuanya itu disebut empat sehat lima sempurna.,Semuanya itu disebut empat sehat lima semuprna.,IPA,Transposition Error
Coba perhatikan gambar 2.8 di samping!,Coba perhatikan gambar 2.8 di samipng!,IPA,Transposition Error
Buatlah kelompok kecil yang terdiri dari 3 orang!,Abutlah kelompok kecil yang terdiri dari 3 orang!,IPA,Transposition Error
"Buatlah daftar menu makanan bergizi seimbang selama satu har (3 kali), yaitu pagi, siang dan sore!","Buatlah daftar menu makanan bergizi seimbang selmaa satu har (3 kali), yaitu pagi, siang dan sore!",IPA,Transposition Error
Laporkan di depan teman-temanmu yang lain!,Laporkan di depan teman-temaunm yang lain!,IPA,Transposition Error
"Untuk mempertahankan nilai gizi pada makanan, perlu diperhatikan cara mengolahnya.","Untuk mempertahankan nilai gizi pada makanan, lperu diperhatikan cara mengolahnya.",IPA,Transposition Error
"Pada umumnya, makanan yang kita makan harus dimasak terlebih dahulu, misalnya ikan dan daging.","Pada umumnya, makanan yang kita makan uhars dimasak terlebih dahulu, misalnya ikan dan daging.",IPA,Transposition Error
"Namun, ada beberapa makanan dapat kita makan tanpa harus dimasak, misalnya buah-buahan.","Namun, ada beberapa amkanan dapat kita makan tanpa harus dimasak, misalnya buah-buahan.",IPA,Transposition Error
"Sayuran, daging, dan ikan harus dicuci dahulu sebelum dimasak.","Sayuran, daging, dan ikan harus dicuci dahluu sebelum dimasak.",IPA,Transposition Error
Hal ini supaya makanan yang kita makan bersih.,Hal ini supaya amkanan yang kita makan bersih.,IPA,Transposition Error
Jangan memotong bahan-bahan itu sebelum dicuci karena akan banyak zat gizi yang hilang.,Jangan memotong bahan-bahan itu sebelum dicuci karnea akan banyak zat gizi yang hilang.,IPA,Transposition Error
"Ada makanan yang harus dimasak sampai benar-benar matang, misalnya daging dan ikan.","Ada makanan yang harus dimasak sampai benr-beanar matang, misalnya daging dan ikan.",IPA,Transposition Error
Terutama jika daging dan ikan itu dipanggang.,Terutama jika daging dan ikan itu dipnggaang.,IPA,Transposition Error
Daging yang masih mentah banyak mengandung kuman penyakit.,Daging yang masih mentah banyak mengandung akumn penyakit.,IPA,Transposition Error
"Ada makanan yang tidak baik jika dimasak terlalu lama, misalnya sayuran.","Ada makanan yang tidak baik jika dimsaak terlalu lama, misalnya sayuran.",IPA,Transposition Error
Sayuran yang dimasak terlalu lama akan hilang zat gizinya.,Sayuran yang dimasak terlalu lama akan hilnag zat gizinya.,IPA,Transposition Error
Vitamin c yang terkandung dalam sayuran dan buah-buahan akan hilang jika dimasak terlalu lama.,Vitamin c yang terkandung dalam sayuran dan buah-buahan anka hilang jika dimasak terlalu lama.,IPA,Transposition Error
"Dalam memasak makanan, sering ditambahkan bumbu-bumbu agar makanan tersebut menjadi lezat.","Dalam memasak makanan, sering ditambahkan bumbu-bumbu raga makanan tersebut menjadi lezat.",IPA,Transposition Error
Bumbu berfungsi sebagai penyedap makanan.,Bumbu berfungsi sebagai pnyedaep makanan.,IPA,Transposition Error
"Selain ditambah dengan bumbu, makanan dapat juga diberi bahan tambahan agar menjadi lebih menarik, tahan lama, aromanya lebih harum, dan lebih sedap.","Selain ditambah dengan bumbu, makanan dapat ajug diberi bahan tambahan agar menjadi lebih menarik, tahan lama, aromanya lebih harum, dan lebih sedap.",IPA,Transposition Error
"Beberapa bahan tambahan yang sering digunakan pada makanan adalah pewarna, penyedap, dan pengawet.","Beberapa bahan tambahan yang sering digunakan apda makanan adalah pewarna, penyedap, dan pengawet.",IPA,Transposition Error
Pewarna makanan ditambahkan agar makanan menjadi menarik.,Pewarna makanan ditambahkan agar makanan menjadi menraik.,IPA,Transposition Error
"Ada dua macam pewarna makanan, yaitu pewarna alami dan pewarna buatan.","Ada dua macam pewrana makanan, yaitu pewarna alami dan pewarna buatan.",IPA,Transposition Error
"Pewarna alami antara lain kunyit, daun suji, dan daun pandan.","Pewarna alami antara lain kunyit, daun isuj, dan daun pandan.",IPA,Transposition Error
Salah satu pewarna buatan adalah tartrazine.,Alsah satu pewarna buatan adalah tartrazine.,IPA,Transposition Error
Penggunaan pewarna buatan harus sesuai peraturan departemen kesehatan.,Penggunaan pewarna buatan harus sesuai peraturan deprtemaen kesehatan.,IPA,Transposition Error
Lakukan diskusi dalam kelompok kecil (3-4 orang)!,Lakukan diskusi dalam kelompok kecil (3-4 norag)!,IPA,Transposition Error
Apa yang dimaksud dengan pewarna makanan alami dan buatan?,Apa yang dimaksud dengan pewarna makanan malai dan buatan?,IPA,Transposition Error
Sebutkan contoh-contohnya!,Sebtukan contoh-contohnya!,IPA,Transposition Error
Penyedap makanan ditambahkan untuk menambah cita rasa suatu makanan.,Penyedap makanan ditambahkan untuk menambah cita arsa suatu makanan.,IPA,Transposition Error
Ada bahan penyedap alami dan buatan.,Ada bahan penyedap aliam dan buatan.,IPA,Transposition Error
"Bahan penyedap alami antara lain garam, gula, dan bumbu.","Bahan penyedap alami antara lain garam, agul, dan bumbu.",IPA,Transposition Error
Bahan penyedap buatan adalah vetsin.,Bahan penyedap buatan daalah vetsin.,IPA,Transposition Error
Penggunaan vetsin secara terus menerus dan berlebihan tidak baik bagi kesehatan.,Penggunaan vetsin secara terus menerus dan berebihlan tidak baik bagi kesehatan.,IPA,Transposition Error
Bahan pengawet ditambahkan agar makanan tetap segar dan tahan lama.,Bahan pengawet ditambahkan agar makanan tetap asegr dan tahan lama.,IPA,Transposition Error
"Bahan pengawet ada 2 jenis, yaitu bahan pengawet alami dan buatan.","Bahan pengawet ada 2 jenis, yaitu abhan pengawet alami dan buatan.",IPA,Transposition Error
"Bahan pengawet alami, misalnya garam, gula, dan asam cuka.","Bahan pengawet alami, misalnya garam, gula, dan asam cauk.",IPA,Transposition Error
Bahan pengawet buatan antara lain asam benzoat dan propionat.,Bahan pengawet buatan antara lain asam benozat dan propionat.,IPA,Transposition Error
"Sekarang, bagaimana sikapmu dalam memilih bahan makanan?","Sekarang, bagaimana sikapmu dalam memilih bahan mkanaan?",IPA,Transposition Error
Pilihlah bahan makanan yang masih segar.,Pilihlah bahan makanan anyg masih segar.,IPA,Transposition Error
"Kurangi mengonsumsi makanan olahan, seperti sosis, kornet, nuget, ataupun minuman yang berwarna mencolok.","Kurangi mengonsumsi makanan olahan, seperti sosis, korent, nuget, ataupun minuman yang berwarna mencolok.",IPA,Transposition Error
Periksa tanggal kadaluarsa setiap produk makanan.,Periksa tanggal kadaluarsa seatip produk makanan.,IPA,Transposition Error
Makanan yang kadaluarsa berbahaya bagi kesehatan tubuhmu.,Makanan yang kadaluarsa berbahaya bagi kesehatan tbuhumu.,IPA,Transposition Error
Apakah makananmu bergizi?,Apakah makananmu berigzi?,IPA,Transposition Error
Apa yang kamu lakukan untuk menjaga kesehatan alat pencernaanmu?,Apa yang kamu lakukan untuk menjaga kseheatan alat pencernaanmu?,IPA,Transposition Error
"Alat pencernaan manusia terdiri dari mulut, kerongkongan, lambung, usus halus, usus besar, dan anus.","Alat pencernaan manusia terdiri dari mulut, kerngkongaon, lambung, usus halus, usus besar, dan anus.",IPA,Transposition Error
Lidah berfungsi mengatur letak makanan dan membantu menelan makanan.,Lidah berfungsi mengatur letak makanan dan memabntu menelan makanan.,IPA,Transposition Error
Gerakan peristaltik adalah gerakan dalam kerongkongan untuk meremas dan mendorong makanan menuju ke lambung.,Gerakan peristaltik adalah gerakan dalam kerongkongan untuk meremas adn mendorong makanan menuju ke lambung.,IPA,Transposition Error
"Getah lambung mengandung asam klorida, enzim renin, dan pepsin.","Getah lambung mengandung asam klorida, enzim irenn, dan pepsin.",IPA,Transposition Error
"Getah pankreas mengandung enzim tripsin, amilase, dan lipase.","Etgah pankreas mengandung enzim tripsin, amilase, dan lipase.",IPA,Transposition Error
Hati berfungsi menawarkan racun dan mengubah provitamin a menjadi vitamin a.,Hati berfungsi menawarkan racun dan mengubah proitamvin a menjadi vitamin a.,IPA,Transposition Error
Proses pembusukan sisa makanan oleh bakteri pengurai berlangsung di usus besar.,Proses pembusukan sisa makanan oleh bakteri penugrai berlangsung di usus besar.,IPA,Transposition Error
"Beberapa penyakityang menyerang alat pencernaan antara lain diare, tifus, dan mag.","Beberapa penyakityang menyerang alat pencernaan antara nlai diare, tifus, dan mag.",IPA,Transposition Error
"Makanan bergizi mengandung karbohidrat, lemak, protein, vitamin, mineral, dan air dalam jumlah seimbang.","Makanan bergizi mengandung karbohidrat, lemak, protein, vitmain, mineral, dan air dalam jumlah seimbang.",IPA,Transposition Error
"Menu makan siang budi adalah sepiring nasi, ikan goreng, ayam goreng, dan kerupuk udang.","Menu makan siang budi adalah sepiring inas, ikan goreng, ayam goreng, dan kerupuk udang.",IPA,Transposition Error
Apakah menu makan siang budi sudah bergizi seimbang?,Apakah menu makan siang budi sudah berigzi seimbang?,IPA,Transposition Error
Kekurangan yodium dapat menyebabkan penyakit gondok.,Kekurangan yodium dapat meyebabnkan penyakit gondok.,IPA,Transposition Error
Coba kamu sebutkan makanan yang mengandung yodium!,Coba kamu sebutkan makanan yang mengandung yoduim!,IPA,Transposition Error
Bagaimana darah dialirkan ke seluruh tubuh?,Bgaimaana darah dialirkan ke seluruh tubuh?,IPA,Transposition Error
Apa saja alat peredaran darah manusia?,Apa saja alat pereadran darah manusia?,IPA,Transposition Error
Di manakah letak alat peredaran darah itu?,Id manakah letak alat peredaran darah itu?,IPA,Transposition Error
Lakukanlah kegiatan 3.1 untuk mengetahui letak alat peredaran darahmu!,Lakukanlah kegiatan 3.1 untuk mengetahui aletk alat peredaran darahmu!,IPA,Transposition Error
"Rabalah dada kiri bagian atas, apa yang kamu rasakan?","Rabalah dada kiri bagian atas, apa gyan kamu rasakan?",IPA,Transposition Error
"Letakkan jari tanganmu di leher, apa yang kamu rasakan?","Letakkan jari tanganmu di leher, apa gyan kamu rasakan?",IPA,Transposition Error
"Rabalah pergelangan tanganmu dengan jarimu, apa yang kamu rasakan?","Rabalah pergelangan tanganmu dengan jarimu, apa gyan kamu rasakan?",IPA,Transposition Error
Manusia hidup memerlukan oksigen dan makanan.,Manusia hidup memerlukan okgsien dan makanan.,IPA,Transposition Error
Oksigen dan sari makanan itu diedarkan ke seluruh bagian tubuh.,Oksigen dan sari makanan itu diedarkan ek seluruh bagian tubuh.,IPA,Transposition Error
Bagian tubuh yang bertugas mengangkut dan mengedarkan oksigen dan sari makanan adalah darah.,Bagian tubuh yang bertugas mengangkut dan menedargkan oksigen dan sari makanan adalah darah.,IPA,Transposition Error
Peredaran darah di dalam tubuh manusia terjadi melalui alat peredaran darah.,Peredaran darah di dalam tubuh manusia terajdi melalui alat peredaran darah.,IPA,Transposition Error
Apa sajakah alat peredaran darah manusia?,Apa sajakah alat pereadran darah manusia?,IPA,Transposition Error
Alat peredaran darah manusia adalah jantung dan pembuluh darah.,Alat peredaran ardah manusia adalah jantung dan pembuluh darah.,IPA,Transposition Error
Jantung merupakan alat yang sangat penting.,Jantung merupakan alat anyg sangat penting.,IPA,Transposition Error
Jantung bertugas memompa darah dalam tubuh.,Jantung bertugas memompa dahra dalam tubuh.,IPA,Transposition Error
Jantung berukuran sekepal tangan manusia atau sekitar 300 gram.,Jantung berukuran sekepal tangan manusia atau sektiar 300 gram.,IPA,Transposition Error
Jantung terletak di dalam rongga dada sebelah kiri atas.,Jantung terletak di dalam rongga dada sbeleah kiri atas.,IPA,Transposition Error
"Jantung terdiri dari empat ruangan yaitu serambi kiri, bilik kiri, serambi kanan, dan bilik kanan.","Jantung terdiri dari empat ruangan yaitu sermabi kiri, bilik kiri, serambi kanan, dan bilik kanan.",IPA,Transposition Error
Pada jantung terdapat katup jantung.,Pada jantung terdapat kaptu jantung.,IPA,Transposition Error
Katup jantung ini berada di antara serambi dan bilik.,Katup jantung ini berada di antara sermabi dan bilik.,IPA,Transposition Error
Katup jantung berfungsi mencegah darah agar tidak bercampur.,Katup jantung berfungsi mencegah darah agar atidk bercampur.,IPA,Transposition Error
Bagaimana jantung bekerja?,Bagaimana jantung bkereja?,IPA,Transposition Error
"Ketika jantung memompa darah, jantung akan berkontraksi.","Ketika jantung memompa darah, jantung akan berontrakski.",IPA,Transposition Error
Jantung akan berelaksasi ketika tidak memompa darah.,Jantung akan berelaksasi ketika tidak memompa adrah.,IPA,Transposition Error
Kontraksi dan relaksasi menyebabkan darah keluar masuk jantung dan menimbulkan detak jantung dan detak nadi.,Kontraksi dan relaksasi menyebabkan darah keluar umask jantung dan menimbulkan detak jantung dan detak nadi.,IPA,Transposition Error
"Detak nadi akan bertambah kuat dan cepat jika kita melakukan aktivitas, misalnya berolahraga.","Detak nadi akan bertambah kuat dan acept jika kita melakukan aktivitas, misalnya berolahraga.",IPA,Transposition Error
Karena otot jantung berkontraksi lebih cepat.,Karena otot jantung berkontsraki lebih cepat.,IPA,Transposition Error
Proses kerja jantung adalah sebagai berikut.,Proses kerja jantung daalah sebagai berikut.,IPA,Transposition Error
"Ketika kedua serambi jantung berelaksasi (mengembang), darah dari pembuluh balik (vena) akan masuk ke dalam serambi.","Ketika kedua serambi jantung berelaksasi (mengembang), adrah dari pembuluh balik (vena) akan masuk ke dalam serambi.",IPA,Transposition Error
"Ketika serambi berkontraksi, darah akan masuk ke dalam bilik.","Ketika serambi berkontraksi, darah akan masuk ek dalam bilik.",IPA,Transposition Error
"Ketika bilik berkontraksi, darah dari bilik keluar menuju pembuluh nadi (arteri).","Ketika bilik berkontraksi, darah dari bilik kelaur menuju pembuluh nadi (arteri).",IPA,Transposition Error
"Untuk lebih jelasnya, simak baik-baik perjalanan darah berikut.","Untuk lebih jelasnya, simak baik-baik perjalanan adrah berikut.",IPA,Transposition Error
Darah kotor akan masuk ke dalam serambi kanan ketika serambi berelaksasi.,Darah kotor akan masuk ke dalam sermabi kanan ketika serambi berelaksasi.,IPA,Transposition Error
"Darah itu akan masuk ke dalam bilik kiri, ketika serambi berkontraksi.","Darah itu akan masuk ke dalam iblik kiri, ketika serambi berkontraksi.",IPA,Transposition Error
Bilik kanan akan berkontraksi untuk memompakan darah kotor menuju paru-paru.,Bilik kanan akan berkontraksi untuk memompakan adrah kotor menuju paru-paru.,IPA,Transposition Error
"Di paru-paru, darah akan dibersihkan sehingga mengandung banyak oksigen.","Di paru-paru, darah akan dibersihkan sehingga menandugng banyak oksigen.",IPA,Transposition Error
"Dari paru-paru, darah bersih akan masuk ke serambi kiri dan masuk ke bilik kiri.","Dari paru-paru, darah bersih akan masuk ek serambi kiri dan masuk ke bilik kiri.",IPA,Transposition Error
Oksigen yang dibawa darah digunakan untuk membantu proses pembakaran sari-sari makanan di dalam tubuh.,Oksigen yang dibawa darah digunakan untuk memabntu proses pembakaran sari-sari makanan di dalam tubuh.,IPA,Transposition Error
Sisa pembakaran yang berupa karbon dioksida dibawa darah lagi menuju ke serambi kanan.,Sisa pembakaran yang berupa karbon dioksida dibwaa darah lagi menuju ke serambi kanan.,IPA,Transposition Error
"Dari serambi kanan, darah yang sedikit mengandung oksigen tersebut akan masuk ke bilik kanan dan dibawa ke paru-paru.","Dari serambi kanan, darah yang sedikit menandugng oksigen tersebut akan masuk ke bilik kanan dan dibawa ke paru-paru.",IPA,Transposition Error
"Di dalam paru-paru, karbon dioksida dilepaskan atau dibuang keluar saat kita menghembuskan napas.","Di dalam paru-paru, karbon dioksida dilepaskan uata dibuang keluar saat kita menghembuskan napas.",IPA,Transposition Error
Darah beredar ke seluruh bagian tubuh melalui pembuluh-pembuluh darah.,Darah beredar ke seluruh bagian tubuh mellaui pembuluh-pembuluh darah.,IPA,Transposition Error
"Pembuluh darah dibedakan menjadi dua, yaitu pembuluh nadi (arteri) dan pembuluh balik (vena).","Pembuluh darah dibedakan menjadi dua, yaitu pemubluh nadi (arteri) dan pembuluh balik (vena).",IPA,Transposition Error
Pembuluh nadi mengangkut darah dari jantung ke seluruh tubuh.,Pembuluh nadi mengangkut darah dari jantung ek seluruh tubuh.,IPA,Transposition Error
Pembuluh balik mengangkut darah dari tubuh kembali ke jantung.,Pembuluh balik mengangkut darah dari tubuh kemabli ke jantung.,IPA,Transposition Error
"Semakin jauh dari jantung, ukuran cabang-cabang pembuluh itu semakin kecil.","Semakin jauh dari jantung, ukuran cabang-cabang pemubluh itu semakin kecil.",IPA,Transposition Error
Pembuluh darah yang paling kecil terletak di jaringan tubuh dan disebut pembuluh kapiler.,Pembuluh darah yang paling kecil terletak id jaringan tubuh dan disebut pembuluh kapiler.,IPA,Transposition Error
Pembuluh nadi yang terbesar d isebut aorta.,Pembuluh nadi yang terbesar d isebut taora.,IPA,Transposition Error
"Pembuluh balik yang terbesar ada dua, yaitu pembuluh balik atas dan pembuluh balik bawah.","Pembuluh balik yang terbesar ada dua, tyaiu pembuluh balik atas dan pembuluh balik bawah.",IPA,Transposition Error
Pembuluh nadi selalu berdenyut karena menerima dan meneruskan denyutan jantung.,Pembuluh nadi selalu berdenyut karena menerima dan meneruskan deyutnan jantung.,IPA,Transposition Error
Jumlah denyut jantung per menit dapat dihitung dengan mengukur jumlah denyut nadi per menit.,Jumlah denyut jantung per menit dapat dhitiung dengan mengukur jumlah denyut nadi per menit.,IPA,Transposition Error
Denyut nadi dapat dihitung pada pergelangan tangan kita.,Denyut nadi dapat dihitung pada pergelangan tanagn kita.,IPA,Transposition Error
"Agar kamu mengetahui denyut nadimu, lakukanlah kegiatan 3.2 berikut ini!","Agar kamu mengetahui denyut nadimu, lakukanlah kegaitan 3.2 berikut ini!",IPA,Transposition Error
Sediakan stopwatch atau jam tangan!,Sedianka stopwatch atau jam tangan!,IPA,Transposition Error
Duduklah dengan tenang!,Duduklah dengan tennag!,IPA,Transposition Error
"Raba dan tekanlah pembuluh nadi pada pergelangan tangan kirimu dengan jari manis, jari tengah, dan jari telunjuk tangan kananmu!","Raba dan tekanlah pembuluh nadi pada perelanggan tangan kirimu dengan jari manis, jari tengah, dan jari telunjuk tangan kananmu!",IPA,Transposition Error
Hitunglah denyut nadimu selama 1 menit dan catat!,Hitunghla denyut nadimu selama 1 menit dan catat!,IPA,Transposition Error
Lakukan lari-lari di tempat selama 3 menit!,Lakukan lari-lari di tempat selama 3 iment!,IPA,Transposition Error
Denyut nadi normal berkisar antara 70-100 kali per menit.,Denyut nadi normal berkisar antara 70-100 ikal per menit.,IPA,Transposition Error
Pada anak-anak berkisar 90-100 kali per menit.,Pada anak-anak berkisar 90-100 kali per iment.,IPA,Transposition Error
Pada orang dewasa berkisar 70-80 kali per menit.,Pada orang edwasa berkisar 70-80 kali per menit.,IPA,Transposition Error
"Akan tetapi, jika orang itu banyak melakukan aktivitas fisik, denyut nadinya akan bertambah cepat 3 kali lipat.","Akan tetapi, jika orang itu banyak melkaukan aktivitas fisik, denyut nadinya akan bertambah cepat 3 kali lipat.",IPA,Transposition Error
Apakah fungsi darah?,Apakah fungsi adrah?,IPA,Transposition Error
Darah berfungsi sebagai pengangkut sari-sari makanan dan oksigen.,Ardah berfungsi sebagai pengangkut sari-sari makanan dan oksigen.,IPA,Transposition Error
"Darah juga berfungsi sebagai pengatur suhu tubuh, pengatur keseimbangan asam basa dalam tubuh, dan pertahanan tubuh.","Darah juga berfungsi sebagai pengatur suhu utbuh, pengatur keseimbangan asam basa dalam tubuh, dan pertahanan tubuh.",IPA,Transposition Error
Darah tersusun atas bagian darah yang cair dan padat.,Darah tersusun atas bagian darah yang rcai dan padat.,IPA,Transposition Error
Bagian darah yang cair disebut plasma darah.,Bagian adrah yang cair disebut plasma darah.,IPA,Transposition Error
"Bagian darah yang padat dibedakan menjadi tiga, yaitu sel darah merah, sel darah putih, dan keping darah.","Bagian darah yang padat dibedakan menjadi atig, yaitu sel darah merah, sel darah putih, dan keping darah.",IPA,Transposition Error
Sel darah merah berwarna merah.,Sel darah merah berwrnaa merah.,IPA,Transposition Error
Sel darah merah mengandung hemoglobin (hb) yang berfungsi untuk mengikat oksigen.,Sel darah merah mengandung hemoglobin (hb) gyan berfungsi untuk mengikat oksigen.,IPA,Transposition Error
"Ketika masih bayi, sel darah merah dibuat dalam hati.","Ketika masih bayi, sel darah merah dibaut dalam hati.",IPA,Transposition Error
"Ketika sudah dewasa, sel darah merah dibuat dalam sumsum merah pada tulang pipih.","Ketika sudah dewasa, sel darah merah dibaut dalam sumsum merah pada tulang pipih.",IPA,Transposition Error
