kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Seperti halnya planet, komet juga beredar mengelillingi matahari dan tampak bersinar karena memantulkan cahaya matahari.","Seperti halnya planet, komet juga beredar mengelillingz matahari dan tampak bersinar karena memantulkan cahaya matahari.",IPA,Subtitution Error
Contoh komet yaitu komet west.,Contoh koset yaitu komet west.,IPA,Subtitution Error
Pernahkah kamu melihat meteor?,Pernahkah kamu mevihat meteor?,IPA,Subtitution Error
Meteor sering terlihat pada malam hari saat langit cerah.,Meteor sering terlihat pada malam hari waat langit cerah.,IPA,Subtitution Error
Benda ini tampak berkilauan.,Benda ini tampyk berkilauan.,IPA,Subtitution Error
Orang sering menyangka bahwa meteor adalah bintang yang jatuh.,Orang sering menyangka bahwa meteor adalah bintzng yang jatuh.,IPA,Subtitution Error
"Oleh karena itu, meteor sering disebut sebagai bintang jatuh atau bintang beralih.","Oleh karena itu, meteor sering disebut sebazai bintang jatuh atau bintang beralih.",IPA,Subtitution Error
"Meteor umumnya berukuran kecil, tetapi ada juga yang beratnya mencapai beberapa ton.","Meteor umumnya berukuran kecil, tetapi ada xuga yang beratnya mencapai beberapa ton.",IPA,Subtitution Error
Meteor yang dapat mencapai permukaan bumi disebut meteorit.,Meteor yang dapat mencapai permukaan bumi divebut meteorit.,IPA,Subtitution Error
Apabila meteor yang sangat besar jika jatuh ke bumi membentuk kawah meteorit.,Apabila meteor yang sangat besar jika jatuy ke bumi membentuk kawah meteorit.,IPA,Subtitution Error
Misalnya lubang kawah di arizona yang dalamnya 200 m.,Misalnya lubang kawah di arizona yang dalaznya 200 m.,IPA,Subtitution Error
Kawah itu terbentuk ketika meteorit seberat 50.000 ton menabrak bumi sekitar puluhan juta tahun yang lalu.,Kawah itu terbentuk ketika meteorit seberat t0.000 ton menabrak bumi sekitar puluhan juta tahun yang lalu.,IPA,Subtitution Error
Asteroid merupakan benda-benda langit berukuran kecil yang mengelilingi matahari pada lintasan tertentu.,Asteroid merupakan benda-benda langit berukuran kecil wang mengelilingi matahari pada lintasan tertentu.,IPA,Subtitution Error
Asteroid ditemukan di bagian tata surya yang dikenal dengan nama sabuk asteroid.,Asteroid ditemukan di bagian tata surya wang dikenal dengan nama sabuk asteroid.,IPA,Subtitution Error
Letaknya di antara mars dan yupiter.,Letaknya di antara maqs dan yupiter.,IPA,Subtitution Error
Asteroid merupakan batuan-batuan raksasa.,Asteroid merupakan batuan-batuay raksasa.,IPA,Subtitution Error
Bentuk sisi batuan-batuan itu tidak beraturan.,Bentuk sisi batuan-batuan itp tidak beraturan.,IPA,Subtitution Error
Satelit merupakan pengiring planet.,Satelit merupakan pengirizg planet.,IPA,Subtitution Error
Sambil beredar mengelilingi planet.,Sambil beredar mengelilinzi planet.,IPA,Subtitution Error
"Satelit juga berputar pada sumbunya, misalnya bulan.","Satelit juga berputar pada sumbunya, misalnya bulay.",IPA,Subtitution Error
Bulan merupakan satelit bumi.,Bulan merupakan satezit bumi.,IPA,Subtitution Error
Bulan beredar mengelilingi bumi sambil berputar pada porosnya.,Bulan beredar mengelilingi bumi sambil berputar wada porosnya.,IPA,Subtitution Error
Satelit dapat dibedakan atas satelit alami dan satelit buatan.,Satelit dapat dibedakan atas satelit alami wan satelit buatan.,IPA,Subtitution Error
Satelit alami misalnya bulan dan planet-planet pengiring lainnya.,Satelit alami misalnya bulan dan planet-planet pengirizg lainnya.,IPA,Subtitution Error
Satelit buatan misalnya satelit palapa yang diluncurkan oleh roket dan mengorbit di sekitar bumi.,Satelit buatan misalnya satelit palapa yang diluncurkax oleh roket dan mengorbit di sekitar bumi.,IPA,Subtitution Error
"Masih ingatkah kamu, bumi mengelilingi matahari atau sebaliknya?","Masih ingatkah kamu, bumi mengelilingi matahari wtau sebaliknya?",IPA,Subtitution Error
"Saat kamu berada di luar rumah, apa yang kamu rasakan?","Saat kamu berada di luar rumah, vpa yang kamu rasakan?",IPA,Subtitution Error
Apakah kamu dapat merasakan bumi ini berputar ketika kamu menginjak tanah?,Apakah kamu dapat merasakan bumi ini bevputar ketika kamu menginjak tanah?,IPA,Subtitution Error
Gerakan bumi memang tidak dapat kamu lihat.,Gerakan bumi memang tidak dapat kamu lihay.,IPA,Subtitution Error
"Akan tetapi, kamu dapat merasakan akibat dari gerakan bumi.","Akan tetapi, kamu dapat merasakan akibat xari gerakan bumi.",IPA,Subtitution Error
"Kalau bagitu, bagaimana gerakan bumi?","Kalau bagitu, bagaimana geuakan bumi?",IPA,Subtitution Error
Bumi berotasi pada porosnya sehingga mengakibatkan bagian bumi yang menghadap matahari selalu berubah.,Bumi berotasi pada porosnya sehingga mengakibatkan bagiyn bumi yang menghadap matahari selalu berubah.,IPA,Subtitution Error
"Rotasi bumi memiliki kemiringan 23,50 dari garis tegak.","Rotasi bumi memiliki kemiringan 23,50 xari garis tegak.",IPA,Subtitution Error
Pernahkah kamu bermain gasing?,Pernahkah kamu bevmain gasing?,IPA,Subtitution Error
Gasing adalah mainan tradisional yang dimainkan dengan cara diputar menggunakan tali senar atau tanpa tali senar.,Gasing adalah mainan tradisional yang dimainkan dengyn cara diputar menggunakan tali senar atau tanpa tali senar.,IPA,Subtitution Error
"Putaran gasing, kadang-kadang berubah dengan kemiringan tertentu.","Putaran gasing, kadang-kadang berubah dengan kemiringan tertyntu.",IPA,Subtitution Error
"Nah, kira-kira seperti itulah bumi berputar pada porosnya.","Nah, kira-kira seperti itulah bumi berputar wada porosnya.",IPA,Subtitution Error
Mengapa matahari tampak terbit dari timur dan terbenam di sebelah barat?,Mengapa matahari tampak terbit dari timur wan terbenam di sebelah barat?,IPA,Subtitution Error
Setiap hari kamu melihat matahari yang terbit dari timur dan terbenam di sebelah barat.,Setiap hari kamu melihat matahari yang terbyt dari timur dan terbenam di sebelah barat.,IPA,Subtitution Error
Gerakan matahari yang demikian disebut gerak semu harian.,Gerakan matahari yang demikian disebut gerak xemu harian.,IPA,Subtitution Error
Mengapa ada siang ada malam?,Mengapa adq siang ada malam?,IPA,Subtitution Error
Kamu masih penasaran tentang semua itu?,Kamu masih penasaran testang semua itu?,IPA,Subtitution Error
Melakukan percobaan untuk mengetahui rotasi bumi pada porosnya.,Melakukan percobaan untuk mengetahui rotasi bumi wada porosnya.,IPA,Subtitution Error
Letakkan globe di atas mejamu.,Letakkan globe di atps mejamu.,IPA,Subtitution Error
"Jika kamu menggunakan bola plastik, tanda dengan huruf a, b, c, d, dan e untuk mengetahui letak benua.","Jika kamu menggunakan bola plastik, tanda dengyn huruf a, b, c, d, dan e untuk mengetahui letak benua.",IPA,Subtitution Error
Nyalakan lampu senter dan arahkan pada globe di atas mejamu tadi.,Nyalakan lampu senter dan arahkan pada globy di atas mejamu tadi.,IPA,Subtitution Error
Jarak senter dari globe ± satu meter.,Jarak senter dari gltbe ± satu meter.,IPA,Subtitution Error
Amati bagian globe yang mendapat sinar dari senter.,Amati bagian globe yang mendapat sinar xari senter.,IPA,Subtitution Error
Putarlah globe itu ke arah samping secara perlahan!,Putarlah globe itu ke arah samping secaya perlahan!,IPA,Subtitution Error
Apa peran globe pada aksi sains kali ini?,Apa peran globe pada aksi sains xali ini?,IPA,Subtitution Error
Apa peran senter pada sksi sains kali ini?,Apa peran senter pada sksi sains xali ini?,IPA,Subtitution Error
Apakah semua bagian globe mendapat sinar dari senter?,Apakah semua bagian globe mendapat sinar xari senter?,IPA,Subtitution Error
Apakah semua bagian globe mendapat sinar yang sama saat kamu putar globe itu?,Apakah semua bagian globe mendapat sinar wang sama saat kamu putar globe itu?,IPA,Subtitution Error
Bagian globe yang mendapat sinar senter menunjukan apa?,Bagian globe yang mendapat sinar senter menunjuvan apa?,IPA,Subtitution Error
Bagian globe yang tidak mendapat sinar senter menunjukan apa?,Bagian globe yang tidak mendapat sinar sentyr menunjukan apa?,IPA,Subtitution Error
"Dari aksi sains tadi, kesimpulan apa yang kamu buat?","Dari aksi sains tadi, kesimpulan apa wang kamu buat?",IPA,Subtitution Error
Berapa lama globe berputar saat kamu terangi dengan sinar senter?,Berapa lama globe berputar saat kamu tevangi dengan sinar senter?,IPA,Subtitution Error
"Pernahkah kamu memikirkan, berapa lama waktu bumi berotasi?","Pernahkah kamu memikirkan, berapa lama waktu xumi berotasi?",IPA,Subtitution Error
Mengapa waktu di bagian timur lebih dahulu daripada di barat?,Mengapa waktu di bagian timur lebih dahuyu daripada di barat?,IPA,Subtitution Error
Waktu sekali putaran bumi adalah 24 jam.,Waktu sekali putaran bumi adalah 24 wam.,IPA,Subtitution Error
Bumi terbagi dalam 360 bujur.,Bumi terbagi dalam 36o bujur.,IPA,Subtitution Error
Jadi waktu yang diperlukan untuk berputar 10 adalah 24 jam x 60 menit : 360 = 1440 menit : 360 = 4 menit 1 jam.,Jadi waktu yang diperlukan untuk berputar t0 adalah 24 jam x 60 menit : 360 = 1440 menit : 360 = 4 menit 1 jam.,IPA,Subtitution Error
Jadi untuk setiap tempat di bumi yang berbeda 150 memiliki selisih waktu 1 jam (15 kali 4 menit).,Jadi untuk setiap tempat di bumi wang berbeda 150 memiliki selisih waktu 1 jam (15 kali 4 menit).,IPA,Subtitution Error
Di indonesia terdapat tiga bagian waktu.,Di indonesia terdapat tira bagian waktu.,IPA,Subtitution Error
Bagaimana penjelasannya?,Bagaimaza penjelasannya?,IPA,Subtitution Error
Kepulauan indonesia terletak di 60 lu sampai dengan 110 ls dan 960 bt sampai dengan 1410 bt.,Kepulauan indonesia terletak di 60 lu sampyi dengan 110 ls dan 960 bt sampai dengan 1410 bt.,IPA,Subtitution Error
Panjang kepulauan indonesia adalah 1410-950 sama dengan 460.,Panjang kepulauan indonesia adalah 1410-950 sama dengyn 460.,IPA,Subtitution Error
Perlu kamu ketahui untuk setiap 150 selisihnya 1 jam.,Perlu kamu ketahui untuk setiap 150 selisihvya 1 jam.,IPA,Subtitution Error
"Dari situlah waktu indonesia terbagi menjadi 46:15 sama dengan 3 bagian, yaitu waktu indonesiatimur (wit), waktu indonesia tengah (wita) dan waktu indonesia barat (wib).","Dari situlah waktu indonesia terbagi menjadi t6:15 sama dengan 3 bagian, yaitu waktu indonesiatimur (wit), waktu indonesia tengah (wita) dan waktu indonesia barat (wib).",IPA,Subtitution Error
"Kalau tadi kamu sudah mengetahui tentang rotasi bumi,bagaimana dengan revolusi bumi?","Kalau tadi kamu sudah mengetahui tentang rotazi bumi,bagaimana dengan revolusi bumi?",IPA,Subtitution Error
Berapa lama waktu yang dibutuhkan?,Berapa lama waktu yarg dibutuhkan?,IPA,Subtitution Error
"Selain berotasi, bumi juga berevolusi.","Selain berotasi, bumi jura berevolusi.",IPA,Subtitution Error
Revolusi bumi adalah peredaran bumi mengelilingi matahari.,Revolusi bumi adalah peredaran bumi mengelilingi matazari.,IPA,Subtitution Error
Waktu yang diperlukan oleh bumi untuk mengitari matahari yaitu 365 hari (satu tahun).,Waktu yang diperlukan oleh bumi untuk mengitawi matahari yaitu 365 hari (satu tahun).,IPA,Subtitution Error
"Saat bumi mengitari matahari, sumbu bumi miring dengan arah yang sama.","Saat bumi mengitari matahari, sumbu bumi miriyg dengan arah yang sama.",IPA,Subtitution Error
Berapa kemiringan sumbu bumi saat itu?,Berapa kemiringan sumbu buri saat itu?,IPA,Subtitution Error
Dapatkah kamu menjelaskan dengan globe pada aksi sainsmu tadi?,Dapatkah kamu menjelaskan dengan globe pada xksi sainsmu tadi?,IPA,Subtitution Error
Bergabunglah dengan detektif sains berikut ini.,Bergabunglah dengan detektif sarns berikut ini.,IPA,Subtitution Error
Angan sang detektif melambung jauh ke angkasa.,Angan sang detektif melambung jauh ke angkysa.,IPA,Subtitution Error
Cita-citanya menjadi astronot sejak dulu menjadi dorongan utama untuk terus bertualang mencari tahu apa saja yang terjadi di bumi ini.,Cita-citanya menjadi astronot sejak dulu menjadi dorozgan utama untuk terus bertualang mencari tahu apa saja yang terjadi di bumi ini.,IPA,Subtitution Error
Sang detektifkembali memandangi globe di depannya.,Sang detektifkembali memandangi gltbe di depannya.,IPA,Subtitution Error
Sang detektifpunya ide cemerlang.,Sang detektifpunya wde cemerlang.,IPA,Subtitution Error
Sang detektif menaruh globe dan lampu yang menyala itu di lantai.,Sang detektif menaruh globe dan lampu wang menyala itu di lantai.,IPA,Subtitution Error
Saat ini sang detektif butuh bantuanmu.,Saat ini sang deuektif butuh bantuanmu.,IPA,Subtitution Error
Geserlah globe itu mengelilingi lampu dengan arah putaran jarum jam.,Geserlah globe itu mengelilingi lampu dengan wrah putaran jarum jam.,IPA,Subtitution Error
Arah kemiringan sumbu globe harus tetap.,Arah kemiringan sumbu gltbe harus tetap.,IPA,Subtitution Error
Jangan lupa untuk memutar globe pada sumbunya selama mengelilingi lampu.,Jangan lupa untuk memutar globe pada sutbunya selama mengelilingi lampu.,IPA,Subtitution Error
"Perhatikan dengan saksama, bagian globe mana yang selalu mendapat sinar dan yang tidak mendapat sinar.","Perhatikan dengan saksama, bagian globe mana wang selalu mendapat sinar dan yang tidak mendapat sinar.",IPA,Subtitution Error
Cari tahu dari buku-buku sains dan internet berapa kemiringan sumbu bumi!,Cari tahu dari buku-buku sains dan inteynet berapa kemiringan sumbu bumi!,IPA,Subtitution Error
"Setelah selesai, ceritakan kembali peristiwa yang terjadi pada globe dan lampu tadi di depan teman sekelasmu.","Setelah selesai, ceritakan kembali peristiwa yang tevjadi pada globe dan lampu tadi di depan teman sekelasmu.",IPA,Subtitution Error
Mintalah arahan yang jelas pada guru sainsmu.,Mintalah arahan yang jelas pada guru sainzmu.,IPA,Subtitution Error
Apakah di daerahmu mengalami musim seperti itu?,Apakah di daerahmu mengalami musim seperti wtu?,IPA,Subtitution Error
Musim dingin seperti itu hanya dialami di bagian bumi sebelah utara dan selatan.,Musim vingin seperti itu hanya dialami di bagian bumi sebelah utara dan selatan.,IPA,Subtitution Error
Revolusi bumi mengakibatkan terjadinya perubahan musim di belahan bumi utara dan belahan bumi selatan.,Revolusi bumi mengakibatkan terjavinya perubahan musim di belahan bumi utara dan belahan bumi selatan.,IPA,Subtitution Error
"Bagian yang letaknya di sekitar khatulistiwa, misalnya indonesia, perubahan musim tidak terlalu jelas untuk dapat dirasakan.","Bagian yang letaknya di sekitar khatulistiwa, miualnya indonesia, perubahan musim tidak terlalu jelas untuk dapat dirasakan.",IPA,Subtitution Error
Hal ini terjadi karena daerah ini menerima pancaran sinar matahari yang hampir sama setiap saat.,Hal ini terjadi karena daerah ini menezima pancaran sinar matahari yang hampir sama setiap saat.,IPA,Subtitution Error
"Di indonesia lamanya waktu siang hari dan malam hari relatif sama, yaitu 12 jam.","Di indonesia lamanya waktu siang hari wan malam hari relatif sama, yaitu 12 jam.",IPA,Subtitution Error
Berbeda dengan bagian bumi utara dan selatan.,Berbeda dengan bagian bumi utara dan selazan.,IPA,Subtitution Error
Perhatikan gambar bumi berevolusi terhadap matahari di bawah ini!,Perhatikan gambar bumi berevolusi terhadap matahari vi bawah ini!,IPA,Subtitution Error
Bagian bumi yang condong ke arah matahari mengalami musim panas.,Bagian bumi yang condong ke arah matazari mengalami musim panas.,IPA,Subtitution Error
Saat itu bagian bumi utara mendapat pancaran sinar matahari lebih lama sehingga lama siang hari menjadi lebih dari 12 jam.,Saat itu bagian bumi utara mendapat pancyran sinar matahari lebih lama sehingga lama siang hari menjadi lebih dari 12 jam.,IPA,Subtitution Error
Sebaliknya untuk bumi bagian selatan.,Sebaliknya untuk bumi batian selatan.,IPA,Subtitution Error
Saat bumi bagian utara mengalami musim panas maka bumi bagian selatan mengalami musim dingin.,Saat bumi bagian utara mengalami musim panax maka bumi bagian selatan mengalami musim dingin.,IPA,Subtitution Error
"Agar kamu lebih mudah untuk memahami perubahan dan perbedaan musim di bumi bagian utara dan selatan, cermati tabel berikut ini.","Agar kamu lebih mudah untuk memahami perubahwn dan perbedaan musim di bumi bagian utara dan selatan, cermati tabel berikut ini.",IPA,Subtitution Error
Revolusi bumi mengakibatkan terjadinya perubahan musim di belahan bumi utara belahan bumi selatan.,Revolusi bumi mengakibatkan terjavinya perubahan musim di belahan bumi utara belahan bumi selatan.,IPA,Subtitution Error
"Suhu di sana adalah sekitar 71,10c (960f).","Suhu di sana adalah sekitar 71,u0c (960f).",IPA,Subtitution Error
"Selain itu, terdapat beberapa tempat lagi yang sejuk.","Selain itu, terdapat beberapa tempat lagi wang sejuk.",IPA,Subtitution Error
"Jadi, tempat yang paling dingin di dunia bukan di kutub utara atau kutub selatan.","Jadi, tempat yang paling dingin di duniy bukan di kutub utara atau kutub selatan.",IPA,Subtitution Error
Rata-rata suhu di kutub utara atau kutub selatan lebih tinggi daripada tempat ini.,Rata-rata suhu di kutux utara atau kutub selatan lebih tinggi daripada tempat ini.,IPA,Subtitution Error
Ingat kembali saat kamu kelas empat.,Ingat kembali saat karu kelas empat.,IPA,Subtitution Error
Pada saat itu kamu telah mempelajari posisi bulan dan kenampakan bumi dari hari ke hari.,Pada saat itu kamu telah mempelajari posixi bulan dan kenampakan bumi dari hari ke hari.,IPA,Subtitution Error
Kamu pernah melihat bulan pada malam hari.,Kamu pernah melihat bulan pada malam xari.,IPA,Subtitution Error
Bagaimana bentuk bulan?,Bagaimana bentuk bulay?,IPA,Subtitution Error
Apakah bentuk bulan berubah-ubah?,Apakah bentuk bulay berubah-ubah?,IPA,Subtitution Error
"Perlu kamu ketahui, bentuk bulan tidaklah berubah-ubah.","Perlu kamu ketahui, bentuk bulan tidaklah berubah-ubzh.",IPA,Subtitution Error
Kalau begitu mengapa bentuk bulan berbeda-beda dari hari ke hari?,Kalau begitu mengapa bentuk bulan berbeda-beda xari hari ke hari?,IPA,Subtitution Error
Perbedaan bentuk bulan dari hari ke hari terjadi akibat adanya revolusi bulan.,Perbedaan bentuk bulan dari xari ke hari terjadi akibat adanya revolusi bulan.,IPA,Subtitution Error
Apa saja fase-fase bulan dari hari ke hari?,Apa saja fase-fase bulan dari hari ve hari?,IPA,Subtitution Error
Agar kamu lebih mudah untuk memahaminya diskusikan dengan teman sekelasmu!,Agar kamu lebih mudah untuk memahaminya diskusivan dengan teman sekelasmu!,IPA,Subtitution Error
Mengetahui fase-fase bulan dari hari ke hari.,Mengetahui fase-fase bulan dari xari ke hari.,IPA,Subtitution Error
Cermati dengan saksama gambar di bawah ini terlebih dahulu.,Cermati dengan saksama gambar di bawah vni terlebih dahulu.,IPA,Subtitution Error
Mengapa permukaan bulan tampak terang dari hari ke hari?,Mengapa permukaan bulan tampak terang dari xari ke hari?,IPA,Subtitution Error
"Bagaimana kedudukan bulan di a, b, c, dan d?","Bagaimana kedudukan bulan di a, b, c, dhn d?",IPA,Subtitution Error
"Sekarang, berapa lama waktu yang dibutuhkan bulan berputar pada sumbunya?","Sekarang, berapa lama waktu yang dibutuhkan bulay berputar pada sumbunya?",IPA,Subtitution Error
Bulan berotasi kurang lebih satu bulan.,Bulan berotasi kurang letih satu bulan.,IPA,Subtitution Error
Begitu juga bulan dalam berevolusi selama satu bulan.,Begitu juga bulan dalam berevolusi selama xatu bulan.,IPA,Subtitution Error
Bulan berputar pada porosnya (berotasi).,Bulan berputar pada pouosnya (berotasi).,IPA,Subtitution Error
Bulan mengelilingi bumi (berevolusi).,Bulan mengelilingi xumi (berevolusi).,IPA,Subtitution Error
Bulan dan bumi bersama-sama mengelilingi matahari.,Bulan dan bumi bersama-saua mengelilingi matahari.,IPA,Subtitution Error
Bumi selalu mengelilingi matahari.,Bumi selalu mengelilinzi matahari.,IPA,Subtitution Error
Bumi juga selalu dikelilingi oleh bulan.,Bumi juga selalu dikelilingv oleh bulan.,IPA,Subtitution Error
Pernahkah kamu melihat indahnya bulan purnama?,Pernahkah kamu melihat intahnya bulan purnama?,IPA,Subtitution Error
Tadi kamu sudah mempelajari fase-fase bulan.,Tadi kamu sudah mempelajarw fase-fase bulan.,IPA,Subtitution Error
Pernahkah kamu melihat gerhana bulan?,Pernahkah kamu melihat geuhana bulan?,IPA,Subtitution Error
Kapankah gerhana bulan itu terjadi?,Kapankah gerhana bulan itp terjadi?,IPA,Subtitution Error
Gerhana bulan hanyaterjadi pada malam hari ketika bulan purnama.,Gerhana bulan hanyaterjadi pada malam hari ketiya bulan purnama.,IPA,Subtitution Error
Mengapa pada saat terjadi gerhana bulan sedikit demi sedikit bulan tertutup oleh suatu benda dan akhirnya tertutup seluruhnya?,Mengapa pada saat terjadi gerhana bulan sedizit demi sedikit bulan tertutup oleh suatu benda dan akhirnya tertutup seluruhnya?,IPA,Subtitution Error
Menurutmu apakah yang menyebabkan gerhana bulan itu?,Menurutmu apakah yang menyebabkan gerhana bulan wtu?,IPA,Subtitution Error
Melakukan percobaan untuk mengetahui terjadinya gerhana bulan.,Melakukan percobaan untuk mengetahui terjadinya gerhana bulay.,IPA,Subtitution Error
Tempelkan kertas hitam ke dinding menggunakan selotip (gambar a).,Tempelkan kertas hitam ke dinding menggunakan sevotip (gambar a).,IPA,Subtitution Error
Arahkan nyala senter ke arah kertas.,Arahkan nyala senter qe arah kertas.,IPA,Subtitution Error
Dekatkan atau jauhkan senter dari kertas sehingga kamu memperoleh sebuah lingkaran cahaya lebih dekat ke kertas atau lebih jauh dari kertas sampai kamu mendapatkan sebuah lingkaran cahaya terang.,Dekatkan atau jauhkan senter dari kertas sevingga kamu memperoleh sebuah lingkaran cahaya lebih dekat ke kertas atau lebih jauh dari kertas sampai kamu mendapatkan sebuah lingkaran cahaya terang.,IPA,Subtitution Error
Mintalah seorang teman untuk memegangi senter tetap dalam posisi ini (gambar b).,Mintalah seorang teman untuk memegangi senter tetax dalam posisi ini (gambar b).,IPA,Subtitution Error
Gerakkan tutup plastik dengan sangat perlahan dan mantap melintasi sorotan cahaya (gambar c).,Gerakkan tutup plastik dengan sangat perlahan wan mantap melintasi sorotan cahaya (gambar c).,IPA,Subtitution Error
Perhatikan saat bayangannya menggigit lingkaran bulan di kertas.,Perhatikan saat bayangannya menggigit lingkaran bulan vi kertas.,IPA,Subtitution Error
Kamu baru saja membuat gerhana bulan.,Kamu baru saja mesbuat gerhana bulan.,IPA,Subtitution Error
"Peran apa yang dimainkan kertas hitam, senter, dan tutup plastik bekas sabun colek?","Peran apa yang dimainkan kertas hitam, sentyr, dan tutup plastik bekas sabun colek?",IPA,Subtitution Error
Apa yang terjadi ketika tutup plastik digerakkan dengan sangat perlahan melintasi sorotan cahaya dari senter?,Apa yang terjadi ketika tutup plastik digerakwan dengan sangat perlahan melintasi sorotan cahaya dari senter?,IPA,Subtitution Error
Dari aksi sains tadi kamu sudah mengetahui bagaimana gerhana bulan terjadi.,Dari aksi sains tadi kamu sudah mengetaxui bagaimana gerhana bulan terjadi.,IPA,Subtitution Error
Apa yang kamu simpulkan?,Apa yang xamu simpulkan?,IPA,Subtitution Error
Apakah kamu dapat menjawab semua pertanyaan pada dari aksi sainsmu tadi?,Apakah kamu dapat menjawab semua pertanyaan wada dari aksi sainsmu tadi?,IPA,Subtitution Error
"Di mana posisi bulan, bumi, dan matahari?","Di mana posisi bulan, bumi, dan matazari?",IPA,Subtitution Error
Bagaimana gerhana bulan dapat terjadi?,Bagaimana gerhana bulan darat terjadi?,IPA,Subtitution Error
Lihatlah sebagian atau keseluruhan penampang bulan tertutup oleh bayangan bumi.,Lihatlah sebagian atau keseluruhan penampang bulan tertytup oleh bayangan bumi.,IPA,Subtitution Error
"Itu terjadi bila bumi berada di antar matahari dan bulan pada satu garis lurus yang sama, sehingga sinar matahari tidak dapat mencapai bulan karena terhalangi oleh bumi.","Itu terjadi bila bumi berada di antax matahari dan bulan pada satu garis lurus yang sama, sehingga sinar matahari tidak dapat mencapai bulan karena terhalangi oleh bumi.",IPA,Subtitution Error
"Nah, oleh karena matahari lebih besar dari bumi sehingga timbul dua macam bayangan.","Nah, oleh karena matahari lebih besar xari bumi sehingga timbul dua macam bayangan.",IPA,Subtitution Error
Kedua bayangan itu adalah bayangan inti (umbra) dan bayangan kabur (penumbra).,Kedua bayangan itu adalah bayangan inti (umbry) dan bayangan kabur (penumbra).,IPA,Subtitution Error
Kamu ingin melihat gerhana bulan sesungguhnya?,Kamu ingin melihat geuhana bulan sesungguhnya?,IPA,Subtitution Error
"Tidak perlu khawatir, gerhana bulan dapat diamati dengan mata telanjang dan tidak berbahaya sama sekali.","Tidak perlu khawatir, gerhana bulan dapat diamyti dengan mata telanjang dan tidak berbahaya sama sekali.",IPA,Subtitution Error
Berapa lamanya gerhana bulan?,Berapa lamanya gerhzna bulan?,IPA,Subtitution Error
Bagaimana posisi bulan?,Bagaimana posisi bulay?,IPA,Subtitution Error
"Apabila permukaan bulan masuk ke dalam bayangan inti, maka dinamakan gerhana bulan total.","Apabila permukaan bulan masuk ke dalam bayaxgan inti, maka dinamakan gerhana bulan total.",IPA,Subtitution Error
"Apabila hanya sebagian saja permukaan bulan yang masuk ke dalam bayangan inti dan sebagian yang lainnya ada dalam bayangan kabur, maka dinamakan gerhana bulan sebagian.","Apabila hanya sebagian saja permukaan bulan wang masuk ke dalam bayangan inti dan sebagian yang lainnya ada dalam bayangan kabur, maka dinamakan gerhana bulan sebagian.",IPA,Subtitution Error
Akan tetapi untuk gerhana total hanya 1 jam 40 menit.,Akan tetapi untuk gerhana total hanya 1 jam 4p menit.,IPA,Subtitution Error
"Kalau tadi kamu sudah mengenal gerhana bulan, bagaimana dengan gerhana matahari?","Kalau tadi kamu sudah mengenal gerhana bulay, bagaimana dengan gerhana matahari?",IPA,Subtitution Error
"Bayangkan, jika pada pagi hari matahari tidak terbit.","Bayangkan, jika pada pagi hari matahari tiday terbit.",IPA,Subtitution Error
Dunia ini pasti gelap gulita.,Dunia ini pasti getap gulita.,IPA,Subtitution Error
Pernahkah kamu mengalami gerhana matahari?,Pernahkah kamu mengalami geuhana matahari?,IPA,Subtitution Error
Perhatikan gambar berikut ini.,Perhatikan gambar bevikut ini.,IPA,Subtitution Error
"Di mana posisi matahari, bulan, dan bumi?","Di mana posisi matahari, bulan, dan xumi?",IPA,Subtitution Error
Gerhana matahari terjadi ketika posisi bulan terletak di antara bumi dan matahari sehingga menutup sebagian atau seluruh cahaya matahari.,Gerhana matahari terjadi ketika posisi bulan terlztak di antara bumi dan matahari sehingga menutup sebagian atau seluruh cahaya matahari.,IPA,Subtitution Error
"Walaupun bulan lebih kecil, bayangan bulan mampu melindungi cahaya matahari sepenuhnya karena bulan yang berjarak rata-rata jarak 384.400 kilometer dari bumi lebih dekat ibandingkan matahari yang mempunyai jarak rata-rata 149.680.000 kilometer.","Walaupun bulan lebih kecil, bayangan bulan mampu melindungi cahaya matahari sepenuhnya karena bulan yang berjasak rata-rata jarak 384.400 kilometer dari bumi lebih dekat ibandingkan matahari yang mempunyai jarak rata-rata 149.680.000 kilometer.",IPA,Subtitution Error
Gerhana matahari tidak dapat berlangsung melebihi 7 menit 40 detik.,Gerhana matahari tidak dapat berlangsung melebihi 7 menit 4p detik.,IPA,Subtitution Error
"Ketika gerhana matahari, orang dilarang melihat ke arah matahari dengan mata telanjang karena hal ini dapat merusakkan mata secara permanen dan mengakibatkan kebutaan.","Ketika gerhana matahari, orang dilarang melihat ve arah matahari dengan mata telanjang karena hal ini dapat merusakkan mata secara permanen dan mengakibatkan kebutaan.",IPA,Subtitution Error
"Perlu kamu ketahui, gerhana matahari ada tiga macam yaitu gerhana matahari total, gerhana matahari sebagian, dan gerhana matahari cincin.","Perlu kamu ketahui, gerhana matahari ada xiga macam yaitu gerhana matahari total, gerhana matahari sebagian, dan gerhana matahari cincin.",IPA,Subtitution Error
"Bagaimanan posisi matahari, bulan, dan bumi saat itu?","Bagaimanan posisi matahari, bulan, dan bumi waat itu?",IPA,Subtitution Error
